DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
6283528	Bueno luego de haber tenido inconvenientes con la agencia de envio finalmente llegoacute; a mis manos.La compra super exitosa, Cumplieron con el tiempo de envio.El teleacute;fono en si es una maravilla, tiene muchas funciones que aun no las he usado. Lo 	sheehan3	11-24-2015 06:45:54	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
38991599	Outstanding Device. 	sheehan3	11-24-2015 06:45:54	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
2379554	My first Android or any smartphone ever. The version I got has Android 4.1.1. I bought it from HK. My only beef is that it drops its bluetooth connection with my Plantronics headset (BT 3.0) frequently during stand by. But when in use, connection is rock  	sheehan3	11-24-2015 06:47:46	Compliment	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
80240763	this phone is worth buying. amazing features and amazing screen. way better than the phone i had before. Thanks for the great phone 	sheehan3	11-24-2015 06:47:46	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
86992625	My N8 is the last Symbian phone I will ever own, and since I noticed that the reviews for this phone are all over the place I figured I would try to write a balanced review. I have owned lots of Nokia phones (e71, e75, 5800, C6-01, 701), and two Android p 	sheehan3	11-24-2015 06:47:46	No Defect	No Defect	No Defect	No Defect	No Defect	Software		false
25604474	OK for the price, but if you can afford something better, then go for it.  It completely stopped working after only 3 weeks.  Was it a rare occurrence?  I don't know if they're that cheaply made or I just got unlucky.  I can't tell you.  My refund was ver 	sheehan3	11-24-2015 06:47:46	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
18011825	So far so good. Nice buy, good price, id recommend 	sheehan3	11-24-2015 06:47:46	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64625876	Phone was charging 9 minutes of usage time for every 30 SECONDS on the internet.  After numerous phone calls, was sent another phone and assured my lost minutes would be credited back.  New phone has same problem and never got lost minutes back.  Making c 	sheehan3	11-24-2015 06:49:42	Complaint	Performance Defect	Software	No Resolution Specified	Features	Software		false
45277759	This phone is crap. do not buy stalls and what not can't play temple run or even angry birds it's way too slow. I am selling it to some other poor sap. 	sheehan3	11-24-2015 06:49:42	Complaint		Software	No Resolution Specified	Applications	Software		false
49162250	What I said in the beggining: It's brand new as described! I am now getting my unlock code from ATT.; Thank you guys for the lowest price iphone! I would highly recommend this seller and the product to my friends!After 3 months: The iphone still works, b 	sheehan3	11-24-2015 06:49:42	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
51378483	I have had this phone for over A year. I don't know how this phone got 5 stars. The battery life is terrible! It only last 6 hours, tops, on a good day. I had to buy an extra charger for my job. I also bought an SD card, But the software is not able to tr 	sheehan3	11-24-2015 06:49:42	Complaint	Performance Defect	Both	No Resolution Specified	Features	Ports		false
47814452	Terrible phone! Battery will not stay charged. The #34;OK#34; button in the middle is supposed to be used in order to navigate the screen, but it is so terribly sensitive, that it is impossible to navigate! 	sheehan3	11-24-2015 06:49:42	Complaint	Performance Defect	Both	No Resolution Specified	Features	Display		false
82178073	This is my first window's mobile phone and I'm hooked! I've had it for about one month. I love how the screen tilts. This phone is probably considered older model now but it is simple and easy to use, especially for first time users like me! 	sheehan3	11-24-2015 06:51:55	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
64869624	This phone is fine with the exception of the fact that there is a buzzing noise when using a headset.  This occurs with all applications and multiple headsets so if you listen to audio through a headset I would not recommend this phone.Search the internet 	sheehan3	11-24-2015 06:51:55	Complaint	Performance Defect	Software	No Resolution Specified	Applications	Software		false
25919028	First things first let's start by saying don't listen to those bad reviews. No LTE poor signal blah blah blah. Yes if you live in those small towns that gets a movie a month after its released then yes don't get this phone. LTE is most likely not availabl 	sheehan3	11-24-2015 06:51:55	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
40565744	The only problem i have with this phone, the camera is not so good as the other model of samsung Galaxy note 3 like N900. On night it's worse, very bad photo, the flash light system is worse. This phone it's like a clone. and it's too expensive for his qu 	sheehan3	11-24-2015 06:51:55	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Camera		false
86326317	I got this phone as an early Christmas present and I absolutely love it. First, the color is beautiful, and the keypads large and easy to navigate. I love it with my Bluetooth headset. The menus are easy to read and navigate, and the open SD slot allows y 	sheehan3	11-24-2015 06:51:55	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
14590286	I have owned this phone about a month and I've had to take it back to the store 2 times already.  The first time the phone pretended like it was charging but remained only @ 1 bar after charging for 12+ hrs. The second time the phone would drop my calls 	sheehan3	11-24-2015 06:53:54	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
57439451	Excelente vendedor llego lo pedido con algun retardo pero por problemas en la aduanas de venezuela.llego a tiempo a miami. 	sheehan3	11-24-2015 06:53:54	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
58429189	This phone is in need of desperate software help from Motorola.  I will lament the lack of Android 2.3 and the fact that the phone might not go higher than 2.2, but I am not attacking Motorola; I am actually a disappointed owner of this phone.  I am on my 	sheehan3	11-24-2015 06:53:54	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
9672450	Personally I would of named this Device Lumia wow. I think that name fits it best. Im not even going to talk about the camera. All the other revies does that for me. The camera is great.. My call clarity is superb. I would say its in hd if there was such  	sheehan3	11-24-2015 06:53:54	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
39930655	Why is this so overpriced? 	sheehan3	11-24-2015 06:53:54	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
24491247	GREAT CELLPHONE, USER-FRIENDLY DUAL SIM TECHNOLOGY, FAST PROCESSING. EASY COMBINED STORAGE OF PHONE NUMBERS....SAMSUNG HAS REALLY DELIVERED A SUPERIOR PRODUCT. 	sheehan3	11-24-2015 06:55:44	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
63960884	This phone works great! Very good price and it looks great. Works just fine. It seems like a good made phone. 	sheehan3	11-24-2015 06:55:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
31946116	This phone is horrible.  Freezes, the sensor malfunctions constantly leaving me with a black screen.  Shuts off for no reason.  Battery life lasts for a day if that.  And no its not because I have apps running constantly.  I knew this phone had some bad r 	sheehan3	11-24-2015 06:55:44	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
35184854	I love this phone. It works great, the touch screen is amazing and the interface is awesome. The phone works really well and everything works. I am happy with my purchase of this phone and the only complaint is that I have to learn a new phone! 	sheehan3	11-24-2015 06:55:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
33679072	Whats Great:  Dedicated camera button, great display, great photos, solid design.Not Great: ATTs; service is not as good as Verizon's.  (Not the Phones fault)This phone will keep you organized and well informed with the live tiles.  The Facebook and Xbox 	sheehan3	11-24-2015 06:55:44	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
20639610	Order arrived quickly, on time. Phone is beautiful. Love it!! Take it everywhere. The music player is loud. Play my music all the time. Very happy. 	sheehan3	11-24-2015 06:58:14	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
37260860	I received the item on time, all the items inside the pack was new as described in their website, I'm using and enjoying the item for the last 2 months without problem. So its perfect,hopefully I'll use it for the year to come. 	sheehan3	11-24-2015 06:58:14	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
58476177	wonderful deal... 	sheehan3	11-24-2015 06:58:14	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
50861859	Is a good device with basic options for social networking, emails, among other things, but in the product description offer 4 gb and in my case the phone only had 2GB 	sheehan3	11-24-2015 06:58:14	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
22636541	I didn't like the UI on the phone too much.  The pictures from the camera aren't very much to look at.  The worst part however is that the LCD screen is very easily broken.  Mine lasted 3 months before I broke mine, and it costs 135 to replace -- almost t 	sheehan3	11-24-2015 06:58:14	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
63136741	I loved this phone.  It was the best purchase I ever made.  For four months.Now it randomly turns off (despite being fully charged) sometimes in the middle of calls.  Often, when I flip it open, the screen is crazy (cut in half or bright green or only sho 	sheehan3	11-24-2015 07:00:30	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
87626011	Tracfone has to send me a sim card for this phone, because it has a t-mobile sim card in it and there are no tmobile towers in my area.  But this phone is fun for a basic phone.  I love the fm radio on it.  Even if I never am able to activate it, I am hav 	sheehan3	11-24-2015 07:00:30	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
89157357	I have own other phones, brands, but this is the most loveable ,it is cheaper at Amazon than many other places i did check it out thank you Amazon. 	sheehan3	11-24-2015 07:00:30	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
48800175	First, it was very easy to buy the phone and it was delivered before the expected delivery date, so right off I was very happy with Amazon. The product arrived without any problems, all the extras were with the phone such as headphones and a nice battery  	sheehan3	11-24-2015 07:00:30	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
43346019	Prompt shipping and product works great 	sheehan3	11-24-2015 07:00:30	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
85774024	TOP DOG!IMO, best phone out there. Great for multitasking! excellent screen, fast!. lightweight. Camera takes great pictures in good lighting. S-Pen works great! speaker output nice and crisp. Battery life really good, if you turn off some un-needed funct 	sheehan3	11-24-2015 07:03:42	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
73055804	the good part was it was unlocked and easy to use with my sim card, but the O,I and K keys don not work 	sheehan3	11-24-2015 07:03:42	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
43012240	How do i know if this is a straight talk phone. When i type in touch screen straight talk phones, then only straight talk phones should pop up correct? I would love to have this phone if i knew this information. 	sheehan3	11-24-2015 07:03:42	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
79705701	good price good product good presentation i recommend the product you can buy it several times excellent bran and you can be confident very good 	sheehan3	11-24-2015 07:03:42	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65539299	I made the move from an iPhone to the Samsung Galaxy Note 3 about 4 months ago. Since then, it's brought me nothing but trouble. I have to restart the phone on a daily basis just to make calls, the phone constantly overheats, and doesn't hold a charge for 	sheehan3	11-24-2015 07:03:42	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
89177959	This phone is nice and thin and very comfortable. The only problem that I have had with this phone is that the charger and the hands-free use the same slot on the phone. I have had problems with the contact and I have to sometimes put a rubber band around 	sheehan3	11-24-2015 07:06:51	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
67053245	The phone worked well for the first 6 months.  Then the camera stopped working.  HTC tech support walked me through some fixes which made it better for 2 days, but then the same problem was back.  From there the phone deteriorated by not holding a charge  	sheehan3	11-24-2015 07:06:51	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Camera		false
23024578	Finally after searching and having to settle for whatever was available from my carrier, a phone that actually does what I need. It has a clear speaker, great reception and I no longer drop calls. If you are looking for a phone that does what a phone is s 	sheehan3	11-24-2015 07:06:51	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
83682115	Despite the awful colour,I decided to cancel the other order which was cheaper, to get this phone because it is 4G. put in my wish list, 2 hrs later when i was ready to purchase the phone, $10 more was added. Its going to be even more expensive for me giv 	sheehan3	11-24-2015 07:06:51	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
22261630	Brand new just like I wanted! Thanks!A W E S O M E ! ! ! ! ! ! 	sheehan3	11-24-2015 07:06:51	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
29372289	I bought this phone and within few weeks I started having problem with it. Once I make a call the phone wouldn't turn off even if I press the off button. To end a call I have to wait for the person on the other line to end their call before I can end my c 	sheehan3	11-24-2015 07:10:45	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
70690335	because I was so exiting with the phone. I luv it. I enjoy it.good phone great job.lm loving it Thks. 	sheehan3	11-24-2015 07:10:45	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
80168629	First week of owning this phone. BOy is it touchy. BUttons on the side are terrible. You accidentally touch something when you are trying to make a call and screens pop up. Plus, several times now I had to turn it off and back on because people told me I  	sheehan3	11-24-2015 07:10:45	Complaint	Performance Defect	Both	No Resolution Specified	Features	Display		false
34973782	The phone was 'not new, and inside was a fake I phone, fake parts!! I tried to update the software and the phone got in recovery mode. I took the phone to apple store and they told me that the phone was 'not even an IPhone :( 	sheehan3	11-24-2015 07:10:45	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
63602909	The phone is a great piece of hardware that has a solid feel to it (I like the metallic feel, if you don't mind and like plastic look at the Droid, feels a cheap and 'plasticy' as they come) The feel of the phone is great and feels solid like the Iphone ( 	sheehan3	11-24-2015 07:10:45	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
68170685	Well i got this phone for my mother she happy with it. But I have had to use t a few times and the volume is low even when you have it turned all the way up. She only use it for phone calls because she doesn't text She can only read text when they come in 	sheehan3	11-24-2015 07:16:44	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
25308842	Wow! who wouldn't love the Galaxy S4!  Can't understand why people still buy the iPhone... Beautiful slick screen and Purple is my favorite color.  Love Love Love it! 	sheehan3	11-24-2015 07:16:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
70365444	My phone came exactly as described! Already unlocked and works like a dream. I was worried since I had never bought a phone online before. Thanks! 	sheehan3	11-24-2015 07:16:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
1379974	Very nice little phone with lots of smart phone/android functionality at a reasonable price. Unfortunately the phone began malfunctioning after the first month of use. The phone *overheats* and goes into a loop of non-stop vibrating. The only way to resol 	sheehan3	11-24-2015 07:16:44	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
66932446	Desire stands for Erotic and Lust, and that's what a Geek like me feels like when he puts his hands on a phone like this, the major beauty is in the inside says the grandmas and that's absolutely true when you play with this device, very fast processor an 	sheehan3	11-24-2015 07:16:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
69454773	The phone was not working right when I got it and I was going to send it back, but I used another charger and now it seems to be ok, because I am with Verizon, I have to get the phone turned on and off. I guess I am going to keep it now.  That happens whe 	sheehan3	11-24-2015 07:20:45	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
53273003	Good phone ! 	sheehan3	11-24-2015 07:20:45	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
8199814	Good price! 	sheehan3	11-24-2015 07:20:45	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
84571296	DON'T WASTE YOUR TIME!I am new to the world of smart phones but I just got this one 2 weeks ago. Verizon charged me $350.00 for what I think is garbage. As previous reviews have stated, this thing gets HOT and has a short battery life. I have had nothing  	sheehan3	11-24-2015 07:20:45	Complaint	Performance Defect	Software	No Resolution Specified	Features	Software		false
58952230	I ordered this phone for a right price. When I received phone.  Totally different model. It said SVP on the back. Also when I tried to returned it, I couldn't. I writing this review the best i can, but this product SUCKS 	sheehan3	11-24-2015 07:20:45	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
10570665	The 5 Star Is Awesome!  Purchased this for one of my 24hr operations as a test site, so far so good.  Easy set up, and the customer service was great.  Nice to have the extra piece of mind that my guys working alone can push a button and get the help they 	sanarauf	12-08-2015 03:00:12	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
18469528	I have had this phone for 2 months, and it was nice when I got it. now it freezes up, drops calls, is slow to download webpages even on WiFi. I hate it. i have tried erasing apps, setting to factory, clearing data and nothing improves it's speed even for  	sanarauf	12-08-2015 03:00:12	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		true
62509317	Is this phone ATT (as claimed in the title), or tied to Verizon (as being said by many customers here).. Pls Clarify, I'm interested in purchasing if its GSM based (ATT) 	sanarauf	12-08-2015 03:00:12	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		true
85059427	Product arrived ahead of schedule and as advertised.  Has great features like wi-fi and keyboard that is good for texting. 	sanarauf	12-08-2015 03:00:12	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
89286810	very Good phone 	sanarauf	12-08-2015 03:00:12	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
72522857	The best brand 	sanarauf	12-08-2015 03:13:32	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
27083403	This phone is perfect for a young teen if you don't want to pay for a data plan.  They like the  touch screen and the fact that you can access Wi-Fi. I put in a basic plan sim card and it works fine for only $10 a month more on my family plan. 	sanarauf	12-08-2015 03:13:32	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
29757724	The Manual came in Dutch !! and I couldn't find an English manual online!Also the Camera has no zoom, and the photo quality is less than expected. 	sanarauf	12-08-2015 03:13:32	Complaint	Performance Defect	Hardware	No Resolution Specified	No Defect	Camera		true
68288866	I have gone through 3 replacements of this phone! It is NOT a good phone! When you get a text, it sends the same text at LEAST 2 times, the touch screen is okay, but after about a month it becomes laggy, the battery life is very bad, it heats up really fa 	sanarauf	12-08-2015 03:13:32	Complaint		Both	Replacement	Features	Internal Hardware		true
75070562	I love this phone, It was new and came super fast. The product and quality of service is amazing. I love the Samsung S3 mini and YES it works perfectly with Metro PCS once its unlocked! Shipping was super fast! 	sanarauf	12-08-2015 03:13:32	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
43892466	I bought this one used and it keeps shutting off. I've had 2 new ones and they are a great phone. A reconditioned one is not a great deal if it keeps shutting itself off. 2 stars. 	sanarauf	12-08-2015 03:18:33	Complaint	Performance Defect	Both	Upgrade	Operating System	Internal Hardware		true
57754872	Tempered Praise for the Inspire 4GGreat phone, does all I want it to and was a decent price. I am a contractor and my big problem with the HTC Inspire was that I ran it out of power in about 8 or 9 hours - and my day normally last 10 to 12 hours. Great ph 	sanarauf	12-08-2015 03:18:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
89908560	I PURCHASED THIS PHONE IN MARCH. IN MAY THE PHONE JUST STOPPED WORKING. TOUCH SCREEN WOULD NOT WORK. CALLED AMAZON THEY TOLD ME MY 30 DAYS WERE UP SO THEY COULD NOT HELP ME TO CALL SAMSUNG. CALLED SAMSUNG THEY GAVE ME A RUN AROUND. TOLD ME TO TAKE IT TO B 	sanarauf	12-08-2015 03:18:33	Complaint	Performance Defect	Both	No Resolution Specified	Hardware	Display		true
14636953	This is for anyone that wants to be able to get help no matter where they are located at the time.Whether  you have physical ailments, or just want the security of knowing you can get immediate help if someone breaks in, all you have to do is hit the butt 	sanarauf	12-08-2015 03:18:33	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		true
17707000	Had to call to get an American AC plug adapter for the chargerWas only partially unlocked had thee previous carriers assigned to it and could not delete them they over ruled Consumer Cellular service so I could not connect to mobile dataEverything was in  	sanarauf	12-08-2015 03:18:33	Complaint	Performance Defect	Software	Upgrade	Features	Software		true
7080426	I've read numerous reviews (in the US and Europe) before ordering, so I expected a good phone; no surprise here.I am surprised how GOOD the phone is (ignoring the rear camera issue - not very important to me).* It feels very solid (although somewhat heavy 	sanarauf	12-08-2015 03:31:26	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
66244390	This phone is not that bad. Its fast if you keep it all stock with only several added apps because the phone doesnt have too much memory and starts slowing down. I added go launcher to personalize it and it would act up when exiting whatever other app a 	sanarauf	12-08-2015 03:31:26	Complaint	Performance Defect	Software	Other	Operating System	Software	software settings resolve issue	true
53059855	Unfortunately it doesn't work with T-Mobile 3G network. Check your mobile phone carrier frequencies before buying a cell phone. Very good sensitivity on 2G network. 	sanarauf	12-08-2015 03:31:26	Complaint	Performance Defect	Software	No Resolution Specified	Features	Software		true
53081199	Bello telefono, es realmente una joya.Beautiful phone looks like a jewel! Really slim, really really fast! the must colorfull screen, Super Amoled Plust just Roks \m/ 	sanarauf	12-08-2015 03:31:26	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
65147776	This is our family's emergency phone.  We don't use cell phones regularly. I am very basic user who has no great cell phone or tech knowledge. I don't make or get many calls, and I use it mainly for texting.  It is a bit awkward to get used to which butto 	sanarauf	12-08-2015 03:31:26	Neutral	No Defect	No Defect	No Resolution Specified	No Defect	No Defect		true
61929779	excellent good happy phone arrived earlier than expected I recomiendo this phone is great good quality good performance very fast if you want a big elegant white fast this phone is .. all you have is that this does not come dipositive is Spanish and I am  	sanarauf	12-08-2015 03:41:14	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
1211807	The product arrived defective. I had to buy a rubber cover case to cover the defect the phone has on the back.I couldn't change it because they didn't have any more in stock and I have to travel soon. For the price it's ok. I don't know if it is unlocked. 	sanarauf	12-08-2015 03:41:14	Complaint	Performance Defect	Hardware	Other	Hardware	Encolusre	cover phone	true
76883745	I got this for Father's Day but I had to return it.  The touch screen is way too sensitive for me.  Some people may not have this problem.  However, I had major issues with this phone.  The battery did not even last 1 day after the initial charge.  Runnin 	sanarauf	12-08-2015 03:41:14	Complaint	Performance Defect	Hardware	Return	Hardware	Display		true
84923358	I've been a hard-core Nokia-only user for years (my last 4 or 5 phones.) My old candy-bar style Nokia with a tiny screen was getting old, so when I heard about this hot new flip phone from Nokia that was the same size, I wanted it.  Well, I got it and it  	sanarauf	12-08-2015 03:41:14	Comparison	No Defect	No Defect	No Defect	No Defect	No Defect		true
90225741	I got this phone about a week ago, and i'm going to return it today. The phone has very nice look and feel, reception is good but the sound quality is horrible. I have to ask the caller to repeat a couple of times. My 10 year daughter also complained that 	sanarauf	12-08-2015 03:41:14	Complaint	Performance Defect	Hardware	Replacement	Hardware	Internal Hardware		true
53097544	I like the phone and the triple minutes. 	sanarauf	12-08-2015 03:47:08	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
32723368	Love it, The best phone I have ever had. BIG screen, moves fast. love it love it love it! Awesome 	sanarauf	12-08-2015 03:47:08	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
9874296	To be completly honest- this phone is terrible. It is difficult to use, the buttons are akward. The screen on the outside is completly useless. The battery will be dead in less then 6 hours if you are an active phone user like myself. Dont waste the $$ on 	sanarauf	12-08-2015 03:47:08	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Encolusre		true
20926277	In perfect shape. Brand new. Great phone, it has many features, works perfectly fine. Provides great service and the price I payed is less than the store price...love it!! If u have an acc with Boost then u can activate it by just calling them and dont ha 	sanarauf	12-08-2015 03:47:08	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
22010202	I never thought would give up my IPhone but I am so glad I did.  this phone has a longer battery life, better screen and ease of use.  I love the notification led.  I will never go back to apple 	sanarauf	12-08-2015 03:47:08	Comparison	No Defect	No Defect	No Defect	No Defect	No Defect		true
29528866	This is an awesome phone. Its fast, the resolution is crisp and clear, and it does everything I need it to do without being packed full of extra features that I will probably never use. It is a really good alternative for someone looking for an S3 or S4 b 	sanarauf	12-08-2015 03:50:27	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
9543834	This phone is crazy. I got it one year back and honestly was a bit unhappy about the software. However an incident changed my views 4 weeks back. I dropped my phone into a river. It was a 50 feet fall. The phone went and hit the rocks. The water was flowi 	sanarauf	12-08-2015 03:50:27	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
77559522	The item was broken 	sanarauf	12-08-2015 03:50:27	Complaint	Performance Defect	Both	No Resolution Specified	Hardware	Software		true
22322638	This is a commet 	sanarauf	12-08-2015 03:50:27	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		true
72807482	all bad lied about phone being new, stylus missing, back of will not close when installing battery, has a HTC battery charger. 	sanarauf	12-08-2015 03:50:27	Complaint	No Defect	No Defect	No Defect	No Defect	No Defect		true
87452167	Excellent Phone - Sprint tried to get me to get a new phone but this one was awesome. I loved that little phone, too bad Sprint was getting too costly for my mobile needs.Great durable phone (i actually have 2 of those) 	sanarauf	12-08-2015 04:10:16	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
59396747	Recently cancelled my contract phone. I'm not a big cell phone user and this prepaid plan is perfect for me. The instructions to register and activate the phone was simple and quick, took less than five minutes. I love this LG 800 smart phone, very easy t 	sanarauf	12-08-2015 04:10:16	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
27466607	Nice phone, cheap price with a very good outlook and easy to use it. Very good for a person who is not familiar with the screen touched phone. 	sanarauf	12-08-2015 04:10:16	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
21796581	this guy sold me a piece of crap. he lied about it being a description. he was very sarcastic about me returning it. he sold me iPhone with no sim card tray. and the lock button was completely unusable. unless you wanted to shove something in the lock but 	sanarauf	12-08-2015 04:10:16	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Encolusre		true
33179752	First, Motorola makes a fine little phone.  The problem is NET10 service, or serious lack there of.  In a year of owning four family phones through NET10, I've yet to make an on line purchase with out having to call customer support.  Get ready for the mo 	sanarauf	12-08-2015 04:10:16	Complaint	No Defect	No Defect	No Defect	No Defect	No Defect		true
89196878	Please DONT get this phone..everyone told me the touch screen would suck in less than a year.. but i didnt listen and i wish i had.. the touch screen doesnt work AT ALL. It doesnt recognize touching the screen at all. And this all happened after only seve 	sanarauf	12-08-2015 04:13:33	Complaint	Performance Defect	Hardware	Replacement	Hardware	Display		true
29941778	I want a minimal cell phone that is capable of texting and has good battery life. The X2 has a qwerty key pad and long battery life. It also has e-mail capability which I find annoying -- that is, I don't want e-mail following me around. 	sanarauf	12-08-2015 04:13:33	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		true
25408334	Replaced Galaxy S--multitasking is amazing, speed is amazing, screen is stunning.  Love the on screen writing. Just starting to use.  This phone should keep me happy for a while.  Wish there were more accessories. 	sanarauf	12-08-2015 04:13:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
81733330	Great experience for my 1st smartphone 	sanarauf	12-08-2015 04:13:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
22731943	I recently began working for ATT;, so let me get that out right away. As a current Verizon subscriber (my personal phone is a Droid Razr--and I LOVE that phone, too), I wasn't able to get a GS2, even though I wanted one bad. My son (uses Sprint) got his  	sanarauf	12-08-2015 04:13:33	Comparison	No Defect	No Defect	No Defect	No Defect	No Defect		true
2463821	Awesome!  Awesome!  Much more customizable than the iPhone, larger screen, better features, better battery life.  I #34;feel#34; like the battery life on my iPhone was better, but I also think that might be in my head.  The research says this is better. 	sanarauf	12-08-2015 04:17:19	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
1547496	I'm keeping this short and sweet.Anyone who talks trash about this phone either:1. Is a complete idiot and and probably can't figure out the remote to their television eitheror2. Has no idea about the relationship between their service provider and recept 	sanarauf	12-08-2015 04:17:19	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		true
36606305	This phone is annoying. It is way too slow, constantly freezes on me, has horrible memory in it and the camara is bad (the pics come out ugly). As soon as I have extra money I will be buying another one. 	sanarauf	12-08-2015 04:17:19	Complaint	Performance Defect	Hardware	Upgrade	Hardware	Camera		true
82397432	Phone Has No features 	sanarauf	12-08-2015 04:17:19	Complaint	No Defect	No Defect	No Defect	No Defect	No Defect	vague	true
41173927	I love the product per say but not happy with what you sent to me. I did request for an UNLOCKED mini Galaxy but instead you sent me locked one. How do I get my choice send back to me? I am ready to return the other to you at any time please. Help me. 	sanarauf	12-08-2015 04:17:19	Complaint	No Defect	No Defect	No Defect	No Defect	No Defect		true
