DataSet Entry ID	Text	Tagger Pid	Date	Defect Severity	Injury Timing	User Expertise	DERIVED-Defect	Comment	Authority?
29652576	Good machine, mines made in Germany, I hope the one your buying is too. I will not buy name brand tools if not made in the country that the company originated. It makes me sick when good brands go bad and have their products made in countries that hire cheap labor and make cheap products. A lot of the great companies are selling themselves short and ruining their reputations. They will be the losers in the end because most craftsman know their tools and where they come from. Cheers,John Snuff 	hyerin94	10-26-2015 01:52:12	No Defect		Indeterminate	No		false
58060236	Was pleasantly surprised how well the nail gun worked. The price was reasonable and it arrived sooner than expected. I would recommend this product to anyone that uses nail guns. 	hyerin94	10-26-2015 01:52:12	No Defect		Indeterminate	No		false
55207330	Works great. Novel design and both easy and comfortable to use. Unique system that I worried abut trying, but I have not been disappointed. 	hyerin94	10-26-2015 01:52:12	No Defect		Indeterminate	No		false
31423669	Very good quality. Powerful, It feels like a Makita .This is a professional tool, you won't be disappointed.Batteries are expensive, but it seems that they stay charged for ever on my other Makita drills. And the torque is there when you need it.I have been in the building trade for over 35 years and have bought and used hundreds of power tools. 	hyerin94	10-26-2015 01:53:06	No Defect		Indeterminate	No		false
61491998	I purchased the Milwaukee 9081-22 14.4 volt impact after reading the Tools of the Trade test comparing all the then available tools in the 12 and 14 volt class. Up to that time I had used nothing but a 9.6 volt Makita impact that is at least 12 years old. The Milwaukee has the endurance and power to RR a 16' X 7' garage door with ease on a single battery and is tough enough to take the occasional drop from 10' or so. It recently broke down and the 5 year warranty sure doesn't hurt. 	hyerin94	10-26-2015 01:53:06	No Defect		Indeterminate	No		false
28858435	let me tell you we hand one happy  kid when he opened it up xhipping was very fast could not have been better 	hyerin94	10-26-2015 01:53:06	No Defect		Indeterminate	No		false
24097273	Honestly this is the best Jig Saw I have owned. All the others I have owned (Including a less expensive Bosch) the blade had #34;bent#34; when cutting. This saw stopped that problem and changing the blades is crazy easy. It is a pretty beefy jig saw but if you use jig saws a lot, Hmmmm.......It rocks! 	hyerin94	10-26-2015 01:53:06	No Defect		Indeterminate	No		false
55868943	Just know the very 1st thing that u will have to do is run out and BUY SOME #34;REAL BLADES#34; These blades are almost worthless.  I do not think any of the blades are for cutting any metal or copper like shown in the pictures.  I needed to cut off the head of a screw but it cut off the tiny teeth on the blade. and made my blade look like snaggle tooth. Just get ready to spend some more money the day u use it. 	hyerin94	10-26-2015 01:53:06	Performance Defect		Indeterminate	Yes		false
39474556	Excellent!  This product works right out of the box.  Light-weight, excellent power.  Might need a future re-design of the smart trigger, but on the whole a very good nailer. 	hyerin94	10-26-2015 01:54:17	No Defect		Indeterminate	No		false
43478692	It seems to be good buy for the price, although the wheels are very soft and will have to be replaced shortly. They also make a big mess in the shop spraying aluminum oxide everywhere. 	hyerin94	10-26-2015 01:54:17	Safety Defect		Indeterminate	Yes		false
59255326	This nailer is one of the best ones I have ever bought.The heavy weight makes it easy to use, and the hammer trigger is just the right sensitivity.I have already used it to put down flooring in a 320 sq room, used over 1000 nails, and did not have a single misfire.I can tell by feeling it that it is made well and will last a long time.It also comes with safety glasses, which is not pictured.If you need a nailer, this is the one to get. 	hyerin94	10-26-2015 01:54:17	No Defect		Indeterminate	No		false
40340041	This nail gun is a great buy.  I have never used a framing nailer before and am a homeowner remodeling a basement.  First, nail guns are incredible time savers.  The last remodel I did, I nailed by hand.  I can't even express how much time and frustration this saves.  This one performis well, excellent price, has not jammed once. I am very pleased. 	hyerin94	10-26-2015 01:54:17	No Defect		Indeterminate	No		false
41240701	No place on the tool to store the changeable head sizes. I've only used once. Seems to be better than the endless turning with the traditional screwdriver 	hyerin94	10-26-2015 01:54:17	No Defect		Novice	No		false
58167448	The best addition to I've ever made to my hand power tools - I couldn't be without it. 	hyerin94	10-26-2015 01:55:20	No Defect		Indeterminate	No		false
34937509	Muchas gracias por todo se los agradezco todo fue muy raacute;pido y estoy muy contento con el producto que recibi 	hyerin94	10-26-2015 01:55:20	No Defect		Novice	No	spanish	false
37565918	I had to return two of these before getting one that was not broken.  Not a huge deal since Amazon is great with returns, but it does make me wonder how long it will last.  Battery is great and the drill is much lighter than my previous one. 	hyerin94	10-26-2015 01:55:20	No Defect		Indeterminate	No		false
54620695	I am glad that I can now have the peace of mind of a clean chimney  not have the expensive fees charged by a chimney sweep. 	hyerin94	10-26-2015 01:55:20	No Defect		Indeterminate	No		false
46130978	If you're looking for an entry level air hammer, but don't want to buy an off brand this tool might be a good choice for you.  I just completed replacing upper and lower ball joints on my Blazer and this 114GCQ Air Hammer worked great!.  Separating ball joints, removing rivets and cutting smaller bolts will not be a problem.  See the video review at the link below if you want to see this tool in action.[...] 	hyerin94	10-26-2015 01:55:20	No Defect		Indeterminate	No		false
57733884	Great quality. Fast charging batteries. Very noisy though. And instead if getting slower when the battery is getting low it just suddenly stops. Definitely need the 2 batteries. Very powerful and has a fast stop clutch/brake. Highly recommend. 	hyerin94	10-26-2015 01:56:03	No Defect		Indeterminate	No		false
29870757	This nailer is just okay...with the 18ga brads, jams and mis fires about every 30 th nail constantly..Don't know how it does on staples yet.. 	hyerin94	10-26-2015 01:56:03	No Defect		Indeterminate	No		false
57538553	I have used the drill a few times.  Good so far.  Very nice is the #34;no key chuck#34; feature.  The keys get lost.  Double screw driver mounted right on the unit.  Good for the money for sure.  PapaTom 	hyerin94	10-26-2015 01:56:03	No Defect		Indeterminate	No		false
56334119	It looks kinda complicated but was actually very easy to use.  It doesn't hold as tight as I wish it could, but it's plastic so I'm not trying to force it beyond its means and have it crack to pieces. 	hyerin94	10-26-2015 01:56:03	Performance Defect		Indeterminate	Yes		false
57947226	Great Price for this drill! this is the new Ryobi One + drill. works very well! i been using it for the past few weeks and it's working great! i am a fan of Ryobi.love it! no problem with any Ryobi products. you have my recommendation on this drill.Note: love the bare tool. i didn't need to get the entire set for save a few bucks. i can just buy a drill without all the extra accessories that i don't need. 	hyerin94	10-26-2015 01:56:03	No Defect		Indeterminate	No		false
34134564	I have other drills-- Porter Cable has been my company of choice. However, this Bostitch Lithium is a serious contender for my favorite. The battery is VERY light and makes things much easier on wrist fatigue. The battery holds a charge for a LONG time-- even longer than my PC tools. I don't know if that is because of the lithium factor, or because they are newer batteries, or because they are just better products. Time will tell, I guess.I also thought the charging time seemed pretty short. I know that with other battery operated tools the batteries have really deteriorated over time, so it will be interesting to see how these compare. So far, I'm impressed. 	hyerin94	10-26-2015 02:01:00	No Defect		Indeterminate	No		false
56388604	very good offer with professional equipment, good deal with the two Lithium BatteriesI recommend this offer for the price. 	hyerin94	10-26-2015 02:01:00	No Defect		Indeterminate	No		false
32716308	This thing is better than expected. My bostitch seal broke and it was more cost effective to do this and it does staples. Has nice depth ajustment 	hyerin94	10-26-2015 02:01:00	No Defect		Indeterminate	No		false
26823680	tool per price makes this combo hard to beatwould like to see room for bits and driver tips in the storage bagwould recommend to a friend in a heart beat 	hyerin94	10-26-2015 02:01:00	No Defect		Indeterminate	No		false
30148875	We use mostly Makita cordless power tools in our work and really like them. So far this reconditioned impact is holding up to regular daily use. 	hyerin94	10-26-2015 02:01:00	No Defect		Indeterminate	No		false
41206266	Only had a chance to used it for a short time and works as it should. The price was within my budget  and the seller was great to work with in answering questions on the product. 	hyerin94	10-26-2015 02:01:45	No Defect		Novice	No		false
30165395	The saw as delivered had the blade out of parallel with the rip guides by over .062#34;. This was non adjustable and unacceptable. Within a few days Amazon had delivered a replacement. This one had stripped threads on the fence screws which set the alignment adjustment. A call to Rockwell resulted in a new rip fence assemble. Now that the quality issues are resolved I am pleased with the saw. Amazon and Rockwell's support was commendable. 	hyerin94	10-26-2015 02:01:45	No Defect		Indeterminate	No		false
22448427	Good press for crafting in leather and metals.  The interchangeable press points is very useful and allows for other tools to be created. 	hyerin94	10-26-2015 02:01:45	No Defect		Indeterminate	No		false
51826962	This jig is great ! It makes sharpening my lathe tools a snap! I had to #34;tweak#34; the base of my grinder in order for the jig to #34;centerline#34; on the grinding wheel, but it was nt a big deal. 	hyerin94	10-26-2015 02:01:45	No Defect		Indeterminate	No		false
58032005	The blade wrench was not included although the box said it was included. Otherwise saw seems like a good saw. 	hyerin94	10-26-2015 02:01:45	No Defect		Novice	No		false
52769863	I can't speak to what the reconditioned saw condition is because I bought new. This is a heavy, rugged saw w/user friendly adusting knobs. Plenty of power and makes long straight cuts easier for me than a light saw. I occassionally use it in my work and at home. I'm satisfied w/it and would recommend it to anyone who like this style saw. 	hyerin94	10-26-2015 02:02:28	No Defect		Indeterminate	No		false
44551190	Where has this been all my life, this is a great tool to have in your wood shop. 	hyerin94	10-26-2015 02:02:28	No Defect		Indeterminate	No		false
23843288	Boy do I give this a five star.....my hubby has used one of these for years and just can not do without it...this is an item that is hard to find today .....they do not carry these just anywhere.....so get it when you can......too good to pass up and pricing is good....love love love it.... 	hyerin94	10-26-2015 02:02:28	No Defect		Indeterminate	No		false
29956381	I concur with the reviewer that labeled this saw junk. After mapping out the room for crown, I proceeded to make my cuts. then came installation. I've hung miles of this stuff, how could I be off so much? Oh well, just go and recut. What is this? When I tighten the table knob the front end rises? My ego felt sooo much better. I've checked many since, I even showed it to a product rep. on a brand new out of the box. She was dismayed and swore to tell the people up the line. Right. But what the hey, it's your money buy one, heck get a couple for the wife and kids. It gets worse the more you use it... 	hyerin94	10-26-2015 02:02:28	No Defect		Indeterminate	No		false
43580802	Works really well, have used it for wood, metal, and dry wall. It charges quickly, has 2 battery's and plenty of power. comes with a soft black cloth bag for storage. On line I was not sure if it came with a carrying case, it does. The bag is ok for those who want to keep everything together , if you are putting it in or out of a truck...buy a black plastic case. 	hyerin94	10-26-2015 02:02:28	No Defect		Indeterminate	No		false
30590105	Used to hate the cardboard boxes now it's fun to cut them up! In the winter I use the pieces to start fires in the fireplace- in summer it makes them easy to put in recycling. They work very well. Glad I got them. 	hyerin94	10-26-2015 02:03:15	No Defect		Indeterminate	No		false
71814166	It isn't real clear in the product description that this vice requires a flat, 90-degree corner for installation.  Yes, you could clamp/bolt a piece of 3/4 plywood to your bench and attach this vice  to the plywood but that sure kills the convenience factor of being able to quickly use this vice ....  which is at least one reason why someone might buy a foot-operated device.And once it's installed it kind of ruins your flat workbench top, as noted by others.Based on the fact that my bench top has a front lip and even with a flat top the installation screws would hit the bench legs, I couldn't easily install this guy so I returned it.  Amazon's good about that.Amazon could prevent a lot of this type of return by including a PDF of the installation instructions on the product description page. 	hyerin94	10-26-2015 02:03:15	Performance Defect		Novice	Yes		false
54050012	product fit my dewalt heat gun and i use it for welding/melting plastics 	hyerin94	10-26-2015 02:03:15	No Defect		Indeterminate	No		false
23680565	This combo kit offers a wide range of options to accomplish many tasks.  There is plenty of power to handle any task.  The batteries last a long time. 	hyerin94	10-26-2015 02:03:15	No Defect		Indeterminate	No		false
26904219	I am a contractor and I do a lot of steel roofing and trim these shears are a great addition to my makita cordless tools, and shipping through amazon was great. 	hyerin94	10-26-2015 02:03:15	No Defect		Indeterminate	No		false
23922200	I love this dremel! UI have been wanting one for a long time and think it will be a very useful tool in my artwork. 	hyerin94	10-26-2015 02:04:21	No Defect		Indeterminate	No		false
34169987	I needed the 2 inch brad nailer and this was the one I ordered. Received it fast and it really is a nice well built tool does the job well. 	hyerin94	10-26-2015 02:04:21	No Defect		Indeterminate	No		false
30483463	Bought this because I had an older, smaller version that worked well. This one stalls and has intermittent outages for seemingly no reason - my guess is either the switch is bad or the battery connection is unreliable.  It's too big and not as powerful as it's older brother that didn't have the removable battery. 	hyerin94	10-26-2015 02:04:21	Performance Defect		Indeterminate	Yes		false
58708341	A well made device that has greatly decreased time needed for precision cutting and sanding.  I was surprised to see that easily cut through 10d nails and toughest wood (although it did smoke a lot).  Unlike similar devices, it is corded with 6 speeds.While I primarily bought the Sonicrafter due to a review saying it was made in Charlotte, NC, I discovered that it was only distributed from there...like everything else it is made in China.The smaller sanding paper attachment lost it's velcro due to overheating the first time I used it. 	hyerin94	10-26-2015 02:04:21	No Defect		Novice	No		false
35874219	The battery went dead in less than 4 MONTHS -I've owned BD; products for over 50 years and this is the first product that's failed in such a short time. This drill/driver replaced a 14v one that lasted over 8.5yrs; building a utility building and numerious other projects. I don't recommend this drill and will step up to a better quality product-CGCUPDATE -BD; replaced not only the battery but the entire drill motor with a 16v,LED installed light,LITHIUM item and is two thirds the size of the old one -Look for this one- 	hyerin94	10-26-2015 02:04:21	Performance Defect		Indeterminate	Yes		false
40111860	Adjustable speed drive black box says made in Taiwan on it. Lasted less than 40 hours, glad the $915.50 item crapped out while the warranty is still in force. Waiting at least 3 weeks to get it back from a Delta Service Center where I personally delivered it to, supposed to be ready next weekend? Mid rpm range vibration also (when it runs). Long range, I am going to look for a simpler large lathe with 6 to 10 speeds, I do not need the infinite number of speeds offered by the very expensive variable speed drives, which should not be in a dusty atmosphere, like a wood lathe area! 	hyerin94	10-26-2015 02:05:34	Performance Defect		Novice	Yes		false
54196949	Hubby wanted this for in the garage.Very strong pick up.Love that it has a reuseable cloth filter.For me, it was a bit difficult to close the top cause it snaps on so tightly but hubby had no problem with it.All in all, he loves it.....Would absolutely recommend it.....I may have to get me one for the house now! 	hyerin94	10-26-2015 02:05:34	No Defect		Indeterminate	No		false
23317794	I ordered this nailer because I was told by a friend Senco is made in America. Even though it is not, it has been a good nail gun. 	hyerin94	10-26-2015 02:05:34	No Defect		Indeterminate	No		false
60394879	My first dust collector for my shop and glad I picked the Shop Fox...does a great job...I highly recommend this unit. 	hyerin94	10-26-2015 02:05:34	No Defect		Indeterminate	No		false
32050836	great price. I bought this as a gift for my brother. He uses it everyday. the battery life is great and the tool is priced very fair. small compact design and a lot of power 	hyerin94	10-26-2015 02:05:34	No Defect		Indeterminate	No		false
49549193	This product is OK for the amount of time it worked. It was just a few months after receiving it that it no longer worked. It was over 30 days, so too late to return it. Very frustrated because I have needed to use it many times with no luck. 	hyerin94	10-26-2015 02:06:51	Performance Defect		Novice	Yes		false
46758028	I love all kinds of Dewalt products this one is perfect for wax on and off on my car. Feels great in your hands comfortable and very simple to use with a wide range of speed settings. 	hyerin94	10-26-2015 02:06:51	No Defect		Indeterminate	No		false
60675020	Sure , Swiss sourced , German design , Bosch Name ......ALL FAILThe world of tool use is a jungle , and this sander dies quick.The  belt release lever is of molded PLASTIC that weakens with stress cycles and breaks off.....no matter how you baby it ....The thing is not fit for it's intended useAn expensive shadow of a sander 	hyerin94	10-26-2015 02:06:51	Performance Defect		Novice	Yes		false
49380053	My Milwaukee Sawzall was stolen, and I replaced it with the Makita cordless.  Good life per charge, and I especially like this tool with the pruning blade for tree root removal without danger of shock.. 	hyerin94	10-26-2015 02:06:51	No Defect		Indeterminate	No		false
22742848	This is an excellent extension to my Lathe. It is very stable once I placed it on a larger wood base. I love it for it allows me to turn longer woods.Thank you. 	hyerin94	10-26-2015 02:06:51	No Defect		Indeterminate	No		false
54736756	This is a very interesting and fun screwdriver.  I've never seen one quite like it.  You will need to actually read the instructions to understand how to work it properly, but that takes all of 5 minutes.  DO NOT let it fully discharge or it will reduce battery life over time per Black  Decker.  I keep mine plugged in when not in use, so I cannot speak to how well it holds it's charge when not used for long periods.  So far, I'm very happy with my new neat little gadget. 	hyerin94	10-26-2015 02:07:47	No Defect		Indeterminate	No		false
25544928	I left this thing in my trunk for about 6 months, went to go use it and not only did I get the shelves up but the screws went in without and resistance. 	hyerin94	10-26-2015 02:07:47	No Defect		Indeterminate	No		false
60482754	Awesome quality at an awesome price 	hyerin94	10-26-2015 02:07:47	No Defect		Indeterminate	No		false
54725702	I got this compressor to carry with us in the motorhome.  I am surprised by how quickly the tank fills.  Topping off the air in the MH tires is fine if the tires are only down a couple psi, otherwise it's a long process because of the small volume of the compressor.  It's rather quiet and light weight.  Works fine, so far. 	hyerin94	10-26-2015 02:07:47	No Defect		Indeterminate	No		false
38112280	The saw is great. It has all the power you will ever need for any wood or composite trim work. And I've used mine for very heavy work including cutting old and very dry 1 solid oak old barn floors. The stand is excellent for portable work. Although I will warn that the extensions aren't very tight, so don't count on them for a square cut. When folded the legs act as arms for a 2-person carry. Therein does lie one other criticism. It's a big large and akward for a single person. So consider a smaller saw without a stand if you work alone and have to carry it around. 	hyerin94	10-26-2015 02:07:47	No Defect		Indeterminate	No		false
25846063	I read a lot of reviews before I ordered. Some good ,some bad.I received the bladerunner and tried it out . I cross cut 3/4 oak  ripped 3/4 oak very easy. I did buy different blades which made alot of difference. We used it also to install about 450 sq. ft. of laminate flooring. It cut it great. SO I would say if you want a nice small saw this is it. 	hyerin94	10-26-2015 02:08:39	No Defect		Novice	No		false
48775905	Not heavy duty but still well made. Would be 5 stars if there was a full charge indicator. No big deal though. 	hyerin94	10-26-2015 02:08:39	No Defect		Indeterminate	No		false
49826673	Good as expected considering all the fixtures in the house that I had to clean with this machine for now 	hyerin94	10-26-2015 02:08:39	No Defect		Indeterminate	No		false
38289959	The Bosch 36-Volt Litheon Drill/Driver is one great drill.  Plenty of speed and torque from a lightweight battery set-up.  My only complaint is that the slim pack litheon batteries have do not last as long as I would like.  I think it is because they are running such a large drill.  They are especially susceptible in cold temps (-5 Celsius and below) to shortened battery life.  Go Bosch or go home!  My previous 14.4 V Bosch Drill/Driver is ten years old and still running great except for the batteries lost there full charge capability. 	hyerin94	10-26-2015 02:08:39	Performance Defect		Indeterminate	Yes		false
57172935	I use this on my 24 Fiskars rotary paper trimmer. It cuts clean and is so much nicer to use than scallop scissors. 	hyerin94	10-26-2015 02:08:39	No Defect		Indeterminate	No		false
54516753	I purchased the cutoff saw, jig saw, and router two months ago. I got the Black  Decker model for my Sears drill!!Sears has been and still is out of the attachments.  I paid a few dollars more since the Craftsman club didn't have them. Bottom line, if you have a sears snap on, the BD; attachments work. And they work great! I have used all three in my woodworking. 	hyerin94	10-26-2015 02:09:37	No Defect		Indeterminate	No		false
25473431	this buffer is easy to handle. the adjustable speed is a great option for a new detailer like myself. it has great power and does a great job. 	hyerin94	10-26-2015 02:09:37	No Defect		Indeterminate	No		false
30802620	Very quiet compressor. Followed the suggested break-in instructions of running the compressor for 15 minutes straight with the drain valve open. Air pressure is very strong. Easy to move around with the wheels. So far i really love this compressor. 	hyerin94	10-26-2015 02:09:37	No Defect		Indeterminate	No		false
33264012	excellent product and quality. arrived on time. i will buy again this brand. it is very useful for my job. i give it 5 stars 	hyerin94	10-26-2015 02:09:37	No Defect		Novice	No		false
59635343	The low profile design of this sander makes it easier to grip and use for those of us without #34;man hands#34;It is about the same weight and has all the same quality functions, like speed control as the full size model. Recommend swapping out the sander pad for hook and loop. 	hyerin94	10-26-2015 02:09:37	No Defect		Indeterminate	No		false
31962120	I used this nailer to finish a 40x50 basement and build a 20x30 deck its still going strong. The newer models are lighter than this one but Porter-Cable is hard to beat. 	hyerin94	10-26-2015 02:10:16	No Defect		Indeterminate	No		false
52723399	I used it to cut brass .223 cases. it burned out after 500 cases. weak motor and weak blade. I would use on soft woods only. 	hyerin94	10-26-2015 02:10:16	Performance Defect		Indeterminate	Yes		false
46765210	I've now used this saw on a couple of projects and am pleased with the saw's performance except for the laser. i've replaced the batteries twice and now need to replace them again. the odd bit is that the laser hasn't been turned on for more than a couple of minutes. i would like to see rockwell retool this laser and replace the lasers on this model. 	hyerin94	10-26-2015 02:10:16	No Defect		Indeterminate	No		false
37027390	This thing was of much better build quality than expected. I bought it for Rough Cut Sunday for the Cub Scouts Pinewood Derby. It worked great. I wish Powertec still made the larger bench top drill press, but they do not. I would buy that in a heartbeat based on this units performance. 	hyerin94	10-26-2015 02:10:16	No Defect		Indeterminate	No		false
29501177	Tried it tonight, seems to work ok on plastic  soft metals. has a little trouble w/ harder metals like tools, still works on them, just not as good. Fine for me. 	hyerin94	10-26-2015 02:10:16	No Defect		Novice	No		false
34318671	Was very pleased with the Brad Nailer Combo Kit.  It arrived on time and in excellent condition.  It was a Christmas gift and was well received. 	hyerin94	10-26-2015 02:11:11	No Defect		Indeterminate	No		false
22527029	Extremely small and light, yet powerful! Great for DIY. Used it for heavy screws into Treks decking, no problems at all. My friends helping me with the deck couldn't believe how strong this small drill is. Highly recommended. 	hyerin94	10-26-2015 02:11:11	No Defect		Indeterminate	No		false
50876263	I buy many reconditioned tools and buying one for Bosch- I thought I was safe.  I have used this hammer in the past so I know its a very good hammer.  However, the reconditioned hammer they gave me was far from like new.  It came with a broken handle, very dirty, and has a horrible cigarette smell.  When I am done using it I have to bring the tool outside in the garage or it will make my house smell like cigarette smoke.  I wish I paid a little more this time and got a brand new one.  You are literally rolling the dice here...  However, Bosch is a good company and after complaining I sent it back and they issued me a refund. 	hyerin94	10-26-2015 02:11:11	Performance Defect		Novice	Yes		false
26573397	I tried to cut a sheet of plywood with the Rotozip saw and I believe I have it assembled correctly. It kept kicking out of the wood and jumping everywhere. I wonder if I have something setup incorrectly on the saw as it behaved dangerously, even though I had the handle screwed in and was using two hands to operate it. Any suggestions welcome. As it is, I'm thinking of returning it. 	hyerin94	10-26-2015 02:11:11	Performance Defect		Indeterminate	Yes		false
40731197	The only problem I've had with this is that the spring that pushes the nails up gets caught sometimes and won't go up.  When this happens, I grab my Harbor Freight 18 gauge nailer (which cost $11.27 and shoots staples also).  This nailer shoots nails at a consistent depth and so far hasn't jammed on me. 	hyerin94	10-26-2015 02:11:11	Performance Defect		Indeterminate	Yes		false
27835408	This is a really good, high quality impact driver. I do highly recommend it if you do any type of work requiring it. Below are the facts of this wonderful product.The chuck only fits one size. You can't put different size drill bits in it. But that's okay because you can buy adjustments for it, which we did.There is no torque adjustment. (You have to be careful or you can break the screw off, if you are not experienced.)It doesn't have a low or high speed switch. (It does have a variable speed trigger, but it is not recommended to use it because it melts out the trigger.)It has plenty of torque (it is strong).EXCELLENT IMPACT DRIVER. HIGHLY RECOMMENDED. 	hyerin94	10-26-2015 02:17:41	No Defect		Indeterminate	No		false
48481439	The set has great balance and power but the trigger died about 2 weeks after buying it. I sent it back and got another set and the same thing happened within 2 days of opening the box. Returned it for a refund and got the new 20v dewalt set. 	hyerin94	10-26-2015 02:17:41	No Defect		Indeterminate	No		false
24620800	Love this thing!  Makes short work of many tasks.  Good for drywall, trim, plumbing, fabrication, and lots of other tasks. 	hyerin94	10-26-2015 02:17:41	No Defect		Indeterminate	No		false
56835528	Nicely made solid tool lots of grunt and not cold on ya hand when using. Only dwn side is a lil chunky 	hyerin94	10-26-2015 02:17:41	No Defect		Indeterminate	No		false
27545183	This saw is a God send, it is very light and for its size has alot of power. Get's in alot of tight spots if needed. I have two batteries so there is no problem there. Just put in two floors and the saw handled everything very well. 	hyerin94	10-26-2015 02:17:41	No Defect		Indeterminate	No		false
57200987	Not as nice as the one I had ten years ago, that one had a two battery smart charger. But this is half the price of that last one I had. 	hyerin94	10-26-2015 02:18:19	No Defect		Indeterminate	No		false
47323172	While this is a general purpose hand saw, it excels at making clean, quick cuts of PVC piping of all sizes. 	hyerin94	10-26-2015 02:18:19	No Defect		Indeterminate	No		false
42073519	I am still old school. I like corded power tools and this one is powerful enough for most #34;diy#34; projects. Not designed to drill concrete. But what I bought this drill for is the adjustable depth feature that I have not been able to find in the corded drills, only in the rechargeable drills. This drill is also equipped with bubble level, crew holder, and power on lock for continued use at variable speed. 	hyerin94	10-26-2015 02:18:19	No Defect		Indeterminate	No		false
25926078	I ran 2000 ft of 2x6 construction heart redwood decking that had been weathered for 27 years. It required an occasional push on my part to get the boards thru as I only cleaned one side. The result was class quot;Aquot;.Most of the boards were 16 amp; 20 ft long which I felt was a Man sized job for a portable planer of that size. Again it did a superior job. 	hyerin94	10-26-2015 02:18:19	No Defect		Indeterminate	No		false
58509471	Stuff happens. I don't know how but the regulator on my compressor was damaged and I needed a replacement. Amazon had the exact replacement. I ordered it next day delivery, it arrived as expected, it was exactly what I needed, installed the regulator and now I'm good to go. 	hyerin94	10-26-2015 02:18:19	No Defect		Indeterminate	No		false
34788210	Awesome! I have used the corded version for a few years and this is just as good in performance and 100% more convenient. Cutting electrical conduit in a trench, in the rain, in the cold, in the dark, the last thing you want to deal with is finding somewhere to plug in a tool. I bought the kit because I like to have carrying cases for all my tools. I also bought an additional battery. I am surprised so-far on how long the charge in V28 lasts and how quick they charge. 	hyerin94	10-26-2015 02:19:14	No Defect		Indeterminate	No		false
37366663	The Surebonder 9600 stapler works fantastic, I have used for 4 days in a row and not a single jam or missfire. it is small and lightweight, a real pleasure to work with. 	hyerin94	10-26-2015 02:19:14	No Defect		Novice	No		false
57225291	I haven't used it very much yet, but this gun has a solid feel to it and shoots better than the Bostitch and Senco models that I've owned.  My only complaint is that it will keep firing even when it is out of nails, whereas the Bostitch won't dry-fire. 	hyerin94	10-26-2015 02:19:14	Performance Defect		Novice	Yes		false
47420571	The reviews above are accurate, the machine functions well, and is quiet, made of mostly metal, only the dust collection parts are plastic. Yes there are tool marks on the cast iron, but again, that is only cosmetic. I can't help feeling that this was a better purchase than the Delta SA180. Delivery was also alot quicker than i expected. 	hyerin94	10-26-2015 02:19:14	No Defect		Indeterminate	No		false
24402558	Husband said: worked well and did what it said it would do.  Did 750 square foot job with it and it did well.  Haven't had it for more than a month yet, though. 	hyerin94	10-26-2015 02:19:14	No Defect		Indeterminate	No		false
48525543	This is the first portaband I've owned. The only thing I have to ask is why I waited so long. And why others don't have them. For as useful as they are everyone should have one. Pick up an assortment of bands and this will be your go to saw for quick cuts. 	rgruss	10-26-2015 06:21:17	No Defect		Indeterminate	No		true
30721803	This product is excellent tool for what I want to use it for. I do a lot of intricate project and I know I will benefit highly to create my future design project.Thanks 	rgruss	10-26-2015 06:21:17	No Defect		Indeterminate	No		true
26846448	Best combo of strength and a light compact package. These feel like quality tools in your hands. In 3 years I've never met a hole it couldn't drill or a screw it couldn't drive. In fact I've broken the heads off of screws before the drill bogs down when the battery is fresh. Milwaukee Red Lithium is the king of the hill, but they are pricey and honestly overkill for homeowner DIY and armature woodworking.I can fit this drill into places my friends Ryobi tools wouldn't fit and with two batteries I can't seem to drain one battery faster than the 2nd one can charge. You can actually work all day installing subfloor or a deck with this setup. 	rgruss	10-26-2015 06:21:17	No Defect		Indeterminate	No		true
39989712	I got this drill for small jobs and for use in tight spaces. It is also great for working where I have to reach far away from my body  where a normal size drill would be difficult to hold steady.  The only problem I have with it  is that the chuck does not grip a small drill well and if drilling into a 2x4 the drill slips in the chuck before penetrating the board Thus the 4 star ratiing and if the chu;ck held better it would get a 5 star rating by me. 	rgruss	10-26-2015 06:21:17	Performance Defect		Indeterminate	Yes		true
38524657	came out of the top within one hour's use. They call it a 2-1/4 HP router, but it doesn't have the guts of the classic PC 1-3/4. Between going to buy it, and driving back to return it, I spent more time on the road than the router lasted. I'll rate this a one, because I can't rate it negative 4. 	rgruss	10-26-2015 06:21:17	Performance Defect		Indeterminate	Yes		true
38260032	EXCELLENT PRODUCT. NOTHING NEGATIVE TO SAY . SHIPPNG WAS VERY FAST AS I WAS IN DIRE NEED OF IT. TWICE THE POWER OF MY OLD ONE. NOTHING LACKING IN THIS ITEM. WORTH EVERY PENNY. THANK YOU 	rgruss	10-26-2015 06:23:33	No Defect		Indeterminate	No		true
47456617	i am worried if that machine will work nice for me and will not make problemfor me because i just receive  the package and i have test it in my car a minute ago  anyway theway i push reverse and forward it take time to  click before turning is serious to meand am not sure but am hoping it will be good for me 	rgruss	10-26-2015 06:23:33	Performance Defect		Indeterminate	Yes		true
46736842	I bought this because I'm a contractor who loves driving screws with my cordless impact driver. I do a lot of decks and I didn't want to kill my batteries and this seems to be the only choice for corded impact drivers 	rgruss	10-26-2015 06:23:33	No Defect		Expert	No		true
