DataSet Entry ID	Text	Tagger Pid	Date	Defect Severity	Injury Timing	Defective Component	Complaint Type	DERIVED-Defect	Comment	Authority?
71281093	I just got this dishwasher and love it.  Yes the basket is at the door and it is a little odd.  The sensor cycle is great. The dishes come out dry and clean.Great dishwasher, shop around for the best price. 	kriss95	10-27-2015 06:40:35	No Defect		No Component Defect	No Complaint	No		false
67382537	Seems to function well, teflon coated interior stays clean, but, the control are in front not at the top  of the door facing up and they aren't illuminated. It's necessary to bend way down or kneel down to see the painted on lettering for the various cycles. Very POOR design.I would NOT recommend or buy this model again. 	kriss95	10-27-2015 06:40:35	Performance Defect		Other Component Defect	Other Complaint	Yes		false
44446846	This is the finest dishwasher rinse aid cap that I have ever purchased.Installation so easy, my 5 year old could do it. In fact, he did. 	kriss95	10-27-2015 06:42:55	No Defect		No Component Defect	No Complaint	No		false
88369984	This dishwasher was purchased and installed in September 2010.  It was purchased sight unseen as a special order from a large home improvement chain.Right from the beginning, we noticed that clean glasses smelled of soap and water tasted soapy.  Also dishes often did not come out clean, and the flatware still had stuck on food.  We started to rinse the dishes and flatware before loading the machine.In mid-November, I opened the door just as the dry cycle was starting.  The bottom of the tub was covered in soap suds.  To remedy, I ran a rinse only cycle and most of the suds were gone when that finished.  I then thought that maybe it was the name brand gel-tab detergent causing the excess suds, so I switch to a name brand powdered detergent so I could control the amount used.  I started out using the recommended amount and have gradually cut it down to a single tablespoon divided amongst the two dispenser compartments.  The over sudsing continues.  So now in addition to running the rinse only cycle after the normal wash cycle, I have to rinse the whole load in the sink.  So let's see:  rinse before loading, load and run normal wash, run rinse cycle, check for suds, rinse in sink, reload dished to air dry in machine.The reopair man will be here in 10 days.If this is convenience and engergy efficiency, I'll take 1926. 	kriss95	10-27-2015 06:42:55	Performance Defect		Other Component Defect	Multiple Complaints	Yes		false
24039304	This is the greatest purchase I have ever made.  This machine works perfect and has saved me so much time cleaning up in the kitchen.  You would be a fool not to buy this for your house or apartment that does not already have a dishwasher in it. 	kriss95	10-27-2015 06:42:55	No Defect		No Component Defect	No Complaint	No		false
31510930	TERRIBLE experience with ALL of my GE Cafeacute; appliances and have only had them for 8 mos.!  I have had SIX service calls on this dishwasher -- just one problem after the next and GE customer service REFUSES to replace the product when obviously it is defective.  Even if it did work consistently, which it does not, it is designed very poorly.  The lower rack is so shallow that large pots, pans and baking sheets do not fit and must be washed by hand. Similarly dismal experience with the GE Cafeacute; refrigerator (2 service calls) and same with the GE Cafeacute; gas range (1 service call -- was leaking gas due to faulty factory part.)  We spent nearly $7K on these #34;high end#34; appliances and they are crap.  So disappointing - DO NOT BUY GE! 	kriss95	10-27-2015 06:42:55	Performance Defect		Multiple Component Defects	Multiple Complaints	Yes		false
78805321	I spent a few hundred dollars extra to get a KitchenAid since the brand was supposed to be very good. Boy was I wrong!The first one I installed had a pin-hole leak in one of the stainless steel seams, high up and under the insulation blanket. It leaked from the moment I first turned it on and the source of the leak was very difficult to find and the whole experience was frustrating.The replacement lasted about two months and the then the controls started behaving strangely: after loading up and closing the door, the machine either 1) sets itself for a heavy wash with a heated dry cycle and locks itself in that mode or 2) locks the controls completely and will not let me set any type of wash cycle. The only way to restore normal behavior is to unplug the dishwasher and plug it back in to reset the circuitry. I am very, very glad I didn't hard wire the thing in place. Once the power is cycled, it works fine for a few days then back to the odd behavior. The appliance repair guys deemed it bad circuitry in the door. Since it is under warranty, the circuitry in the door is being replace this week to take care of this problem.When it's running, it is very quiet compared to other dishwashers I have owned and it does a good job cleaning. It takes a couple of hours to do a complete cycle but that is apparently part of the water and energy saving and it's so quite it doesn't matter.An annoying feature is the silverware basket. It comes with little plastic grates in the silverware basket that are meant to hang the forks, spoons and knives so that they don't touch and get clean easier. The little grates are supported by the smallest plastic pins I've ever seen and they are constantly falling into the basket. They are a great idea, but so poorly implemented that they are next to worthless.I had expected high quality from a KitchenAid, but this thing doesn't seem special or high quality in any way. Next time I'll save some money and get a Maytag. 	kriss95	10-27-2015 06:42:55	Performance Defect		Multiple Component Defects	Multiple Complaints	Yes		false
17196501	In the two years that I've owned this dishwasher, I've needed to replace the control panel and now need repair the top shelf.  The upper rack is held together by a few, very poorly designed, plastic pieces which based on others reviews are prone to failure.  It's very disappointing that a company with a reputation such as Kitchenaid would produce and market this unit 	kriss95	10-27-2015 06:44:16	Performance Defect		Other Component Defect	Other Complaint	Yes		false
57135973	We've had a Miele dishwasher for the past 8 years.  Four years ago, we replaced the main wash pump (over $600,) and were just told that we need to do the same AGAIN.  Two main wash pumps in 8 years????  That is not reliable in my opinion.Yes, it's a really quiet dishwasher, but so is just about every other dishwasher by every other manufacturer out there.... 	kriss95	10-27-2015 06:44:16	Performance Defect		Pump Component Defect	Other Complaint	Yes		false
52555740	I don't know why so many people rated this a 5 star.  It certainly was not worth $400 for 6 months of use.  I can only guess that those 5 star people have only had the machine a short time because mine worked fine at first.  However, within 6 months this is what started happening per my previous review: It washes almost nothing on the top rack or the silverware.  It doesn't go into the last cycle and leaves water standing in the bottom.  The soap compartment also doesn't open on a regular basis.  So disappointing! 	kriss95	10-27-2015 06:44:16	Performance Defect		Multiple Component Defects	Multiple Complaints	Yes		false
54913423	We have all BOSCH appliances in our 2 year old home. This dishwasher has had the motor go out, the front come completely off so that we cant open the door, and the racks and sides of the dishwasher are rusting. I've had similar experiences with the other appliances. The repair guy said their appliances aren't what they used to be and you don't get what you pay for. I couldn't agree more. Customer service is very helpful.....just pay them a million dollars and they will send a repairman out....save yourself a lot of money and buy the cheapest appliance you can find and it will still be 10 times better than BOSCH. 	kriss95	10-27-2015 06:44:16	Performance Defect		Multiple Component Defects	Multiple Complaints	Yes		false
25814456	We bought the Electrolux EWDW6505GS dishwasher in June 2008.  We have had three major service problems in our short 18-month ownership... outrageous considering that it was sold as a high-end and reliable appliance.  The first problem we had occurred just a couple months after we installed the dishwasher; it would report Error 01 which is a leak detection error.  We had someone come out (on Electrolux's dime) and they found some of the hose clamps were not sufficiently tightened from the factory.  After the tech tightened them up, we haven't had the same problem since.  However, it was very disconcerting to learn that it was a problem with the dishwasher as delivered... basically a brand-new appliance.  The second problem we were having was with very loud noises during the drain cycle.  We had a tech come out (again on Electrolux's dime) only to find that there was a grape stem in the drain pump.  The tech said he had seen this happen because the filter at the bottom of the tub isn't suffiently tight enough to block items such as grape stems from entering into the dishwasher's plumbing system.  Another troubling discovery.  Recently we have had an Error - 08 show up on the WaveTouch panel which according to the manual says Tactile or touch switch - Control board has verified a switch on the user interface board is bad or shorted.  I called up Electrolux.  Cost to replace?  $375 plus labor.  So basically another $500 must be invested into this dishwasher after just 18 months of you.  I cannot recommend the Electrolux dishwasher.  It looks great, cleans very well, but the build quality is very lacking... avoid! 	kriss95	10-27-2015 06:44:16	Performance Defect		Other Component Defect	Other Complaint	Yes		false
28313665	We bought this dishwasher from Lowe's because it was a good price, a good brand (or so we thought), and it matched the stove and fridge we bought at the same time.  I disliked it at first because the racks are poorly designed and hard to stack my dishes in, but I got over it becuase it operated so quietly.  Then after less than 2 months it started making VERY loud noises while running.  It was still under the 1-year warranty so Frigidaire replaced the motor.  Then less than TWO WEEKS after the 1-year warranty expired it started making the same loud noise again.  After 45 minutes on the phone I finally made Frigidaire understand why they should cover the parts and labor for the problem (the motor wasn't even 1 year old since the replacement!).  The repairman came out and said he couldn't find a problem, but when it made the noise again the next day I made a video recording of the noise and he agreed it was the motor again.  When I called Frigidaire to order the replacement part I was told the part was on back order (no ETA and over 500 parts backordered).  I told the repairman this and he agreed that it sounded like the motor manufacturer must have identified a problem with the motor that they were trying to correct.  To my surprise the new motor arrived at my house within a week.  When I called Frgidaire to question it they were confused too because the part is still on backorder.  Now I believe I have recieved an old leftover motor that will have the same problem that the first two have had and will not last another year - but there is nothing I can do at this point....except to write this review in the hopes that it will save someone else the trouble I have had with this dishwasher.  DON'T BUY IT!!!!! 	kriss95	10-27-2015 06:45:52	Performance Defect		Pump Component Defect	Noise Complaint	Yes		false
50688551	We put this on our baby registry to have a way to sterilize the baby's bottles and feeding supplies. In the week we've had it, we've done two loads. You have to play Tetris every time you load to try and figure out how to get the most to fit. It does not dry the dishes at all, so you have to leave the door open and pull out the drawer and let everything air dry. It does fit our space, though it is quite awkward on the countertop and makes it difficult to reach above it to the higher cabinet. We're contemplating sending this back and just using a microwave sterilizer as I can wash and dry dishes in the sink much more efficiently than this thing seems to do. 	kriss95	10-27-2015 06:45:52	Performance Defect		No Component Defect	Other Complaint	Yes		false
74739258	I paid almost $1000 for an all stainless (inside and out) model of the LG - convinced by the salesman at Home Depot that it was the best! the quietest! and so forth.  I was buying all new appliances for my kitchen remodel from them and had purchased all GE Profile all-stainless appliances - range, microwave, frig when I began to seek the GE model I wanted.  Well shame on me because I bought the LG and it never really worked well.  Dishes weren't clean nor were they dry - I would open the door to #34;air dry#34; the dishes - what a waste.  After two years, it started blowing circuits and when I called in my electrician and he pulled out the dw, he discovered the bottom of the dw had rusted/corroded out and had been leaking - mold and all.  The leakage had short circuited the power grid.  LG said it would cost at least $500 to #34;replace#34; the bottom of the dw.  I then asked my local repair service if they would do it and they said they didn't work on LG's anymore because they were too difficult to fix!  I put it out on the curb and bought a new GE stainless for under $400.  My dishes have never been so clean!  In the meantime, just a month or so ago I was in the Home Depot appliance department (going through it to the flooring section) and saw a woman looking at dishwashers.  I greeted her and she asked me which dishwashers would dry the dishes.  She said she'd been looking and her friends had ones that didn't seem to dry well and was afraid to make the wrong choice.  I told her I'd always had GE's and loved them.  In the meantime, the salesman (same one who sold me my dishwasher) sidled over to her and she began asking him questions.  He IMMEDIATELY referred her to the LG and I couldn't resist telling her about my bad experience.  He tried to say he'd never heard a bad thing about LG's and I referred him - and her - to the internet reviews.  He didn't recognize me but I reminded him that I had bought the very expensive LG from him and had regretted it almost from the start.  Shame on me again - why didn't I insist on sending it back? 	kriss95	10-27-2015 06:45:52	Performance Defect		Other Component Defect	Multiple Complaints	Yes		false
76594123	I bought this dishwasher direct from ABT a few months ago, and I love it.  ABT delivered it, so they took it out of the box and set it up for me.  It was no problem hooking up the faucet adapter.  I live in an older apartment building so the faucet isn't fancy or brand name, and it went right together.  It hooks up easily and cleans very well.  It even has more space inside than the built-in at my old apartment. 	kriss95	10-27-2015 06:45:52	No Defect		No Component Defect	No Complaint	No		false
44247855	DON'T BUY IT!  I was smitten with the concept and when Home Depot had a floor model on sale for half price, I jumped on it.  Well, pretty as it is, it did NOT clean dishes!  I had had a Maytag DW for 17 years (very small household) and for 16 years it worked perfectly.  I went again for the Maytag name.  Didn't work!Maytag sent 3 different technicians to check it out, and none of them could find anything wrong with it.  They replaced the rotors just to make sure. I was told maybe my water was too hard (same place as previous 17-year success record with previous DW).  I was told to run a vinegar wash (strange to have to do this after only 2 months but I did it anyway).  I was told to try a different detergent (Cascade gel wasn't good enough?)  I was told to try more detergent, less detergent, blah blah blah.  Whatever I tried, I loaded it sparsely and on average, 2/3 to 3/4 of the dishes came out clean and the remainder were dirty:  spots, dried food, detergent film on dishes and utensils and glasses, coffee stains on mugs, etc.  Even running a second time didn't help - I had to re-wash them by hand!  I have a collapsible vegetable steamer that had dried food stains on it from the Maytag after running it through 2 cycles, and just for fun, I put it in the F-P and it came out sparkling clean!Also, there are no indicators to tell you where you are in the cycle, which took 4+ hours to complete - no heated drying so the fan blows forever.  Even so, I'd take mugs  glasses out and water dripped from the bottoms onto me and my other clean dishes.  You could not program a delayed start any less or more than 6 hours.  The dish racks are not collapsible, the glasses  mugs racks are not adjustible, the overall configuration was very difficult to deal with.  Large bowls and pots?  Fuhgeddaboutit!  Wash them by hand!Finally I got the store to refund my money and pick it up.  I bought a Fisher  Paykel similar model (DD24DCHTX6) online from Home Everything.  It has the following superior features:1)  It cleans the dishes!2)  It's really quiet3)  It has LED display with easy on/off/start/pause and progress indicator icons and timer countdown.  I selected the model with built-in water softener, just in case...4)  The tines of the dish racks are collapsible, the glassware racks are adjustible up  down  out of the way, the utensil rack is more intelligently placed5)  The upper drawer seems to be deeper than the Maytag, so you can truly actually fit your large plates6)  The dish racks are angled so easier to load  secure the dishes, and water can more easily reach everything you've loaded7)  (This really impressed me) There are no little pools of questionable water in the upside-down bottom wells of mugs and stemware that normally drench your nice clean dishes (and you) when you try to remove them.8)  The list price is actually cheaper than the Maytag!Note, the F-P user guide is very comprehensive, while the Maytag was bare-bones.  Note, the F-P clearly indicates that you must use powdered detergent, not liquid.  Nowhere in the Maytag literature did it mention this.  I used liquid gel, I tried dropping a pressed powder cube in the bottom and neither worked well.  (The F-P also states that you should not use the pressed powder cubes in it).All in all, I love the F-P which I've had installed and used every other day for about a week now.  I am so relieved and impressed with its relative performance I pray it continues to do its good job for years to come.  The mfr.'s August delivery  installation allowance gave me a $50 rebate.  So far, I highly recommend the F-P, and don't waste your money on this Maytag!...OK, it's three years later and I am still LOVING my FISHER-PAYKEL double drawer dishwasher :).  I doubt any of these drawer models will clean as well as a standard single-door Bosch but the elimination of shin skins and not having to bend down, push rack back  close door just to get across the room is worth it.  When you load it properly (don't overcrowd, watch that nothing pokes through the basket at the bottom) it cleans just fine.  I use Cascade Complete powder.  The best part is, because the loads are smaller, it takes less effort to load and unload so dishes rotate more frequently, and you can have clean dishes going in one drawer while you're loading the latest meal dishes in the other.  (BTW, I believe Fisher-Paykel, an Australian company, is the company who invented the drawer dishwasher, so they've been doing it the longest.) 	kriss95	10-27-2015 06:45:52	Performance Defect		Multiple Component Defects	Multiple Complaints	Yes		false
83585730	Works great in my small kitchen until I renovate and install a large one. I like the little window...wash-a-wash-wash. It cleans everything as well as my $450+ valued one at the old house. 	kriss95	10-27-2015 06:47:37	No Defect		No Component Defect	No Complaint	No		false
82243653	As dishwashers go, this one does a reasonable job washing dishes.  Good points:--It's quiet--It has some useful adjustments on the racks if you want to fit in large dishesMine has had two bad points:--Within a few weeks of buying it, it would stop with an error code on the front.  This would happen at various points in the cycle.--When I called customer server they really couldn't help much and, in cases were a bit gruff.For what it's worth, I asked the repairman who came what he thought of Frigidaire dishwashers.  His comments weren't positive.  When I mentioned that I had planned to buy a Whirlpool he said he thought that that might have been a better choice. 	kriss95	10-27-2015 06:47:37	Performance Defect		Other Component Defect	Other Complaint	Yes		false
46909197	Very flimsy, plastic parts on the interior, particularly connecting the rack to the rails that slide in an out.  The rack is connected with thin, plastic parts that snap off in short order, making the rack unusable.  Kitchen Aid promotes a 5 year warranty on the racks, but when these flimsy parts fail, Kitchen Aid says they are not part of the rack, but rather part of the arm, and therefore not covered by the warranty.  Kitchen Aid used to have a reputation for quality and reliability.  This product is a piece of junk.  Stay away. 	kriss95	10-27-2015 06:47:37	Performance Defect		Other Component Defect	Other Complaint	Yes		false
43712779	We purchased an LG dishwasher approximately three years ago and it has been a nightmare.  Because we were not familiar with the brand we did purchase the extended warranty, which is the only good thing we did when selecting this dishwasher.  We have lost track of how many times the appliance repair people have been to our house trying to fix this machine.  The control panel at the top went out, the water pump broke, and seal leaked and the final straw was leakage that ruined our hardwood floors and the ceiling underneath the kitchen.  We have been unable to get any satisfaction from either the retailer (Home Depot), LG or the extended warranty firm.  After this last leak we are giving up and sending this piece of crap to the town dump.  Our loss - just think long and hard before you purchase an LG product.  BTW, we also have a LG stove that is giving us problems.  A part has been ordered but delivery is not expected before December 23rd (it is now Nov. 30) - that's right, LG does not allow appliance repair folks to stock their parts so all parts must be ordered.  Shoot me now - please. 	kriss95	10-27-2015 06:47:37	Performance Defect		Multiple Component Defects	Multiple Complaints	Yes		false
65962685	Fairly good peformance so far as others have mentioned.  Here are some comments:- Chincy branding--not that it's so important, but the Edgestar logo is made up of individual stickers that come right off.  Mine was sitting crooked so I just removed them entirely.  (Note: This doesn't seem to reflect on the actual product design--it looks very clean and nice).- Installation took some work for me.  The manual could've used a little more detail by including more helpful pictures/diagrams and by stating instructions more clearly.- I decided to go the permanent connection route by sharing the water supply with my washing machine (via a Y-adapter).  The male connector that's supposed to connect to the water supply didn't seem standard.  Instead, it seemed like it was somewhere between 3/8 and 1/2.  I took the hose to my local hardware store to find an adapter that would make it fit a standard 3/4 faucet, but was unsuccessful even with the help of some folks there.  So I decided to purchase some washing machine tubing with 3/4 male connectors on both ends--this size would fit both the water supply and the dishwasher.  I used threading tape and rubber washers to make it a tight fit.- There are some large spaces in the dish rack bottom where smaller items can fall through.  I imagine because of it's compact size, Edgestar made the rack to fit a pretty specific configuration in order to fit standard plates.  It's not that you can't do a load of all cups but you just need to be careful to position things properly.- The front door window is a neat feature but I'm not exactly sure how it's useful.  Maybe to see if things have fallen through the rack?  If you've got nothing better to do, grab some popcorn and enjoy the show.  Oh, and get a flashlight because it's dark in there.- The Hot-Wash feature which raises the temp to around 150 F is supposed to help with drying.  After doing an overnight wash, I opened the dishwasher to find lots of condensation and water droplets.  I'm gonna do some more research into this...It's not perfect, but it does an excellent job with it's primary purpose--washing the dishes.  Looking forward to doing the dishes tonight! 	kriss95	10-27-2015 06:47:37	Performance Defect		Hose Component Defect	Multiple Complaints	Yes		false
48153179	I love this dishwasher! After moving from a large house to a one-bedroom apartment, I was sure I'd have to get used to washing dishes by hand again. Not true! My partner bought the Danby, and it's been terrific. Works just as good as a full-sized dishwasher with the only difference being the size of the load it can handle. I even wash my Pyrex oven pans in it after making lasagne.As for the comments that it's bigger than it looks - there's no way a photo on the internet can give any idea what size an object is. I don't understand how anyone would buy such an appliance without noting the dimensions and actually measuring their counter space and clearence. We measured, made sure there was enough room on the counter and under out kitchen cabinets, and that the space was close to both the sink and an electrical outlet. When the Danby arrived we literally took it out of the box, slipped it into the space, and washed our first load of dishes within tweny minutes.A great product I would highly recommend to anyone. 	kriss95	10-27-2015 06:49:19	No Defect		No Component Defect	No Complaint	No		false
83032869	We bought this and then returned it before it was even delivered.  So, not sure how this works, look at other reviews. 	kriss95	10-27-2015 06:49:19	No Defect		No Component Defect	No Complaint	No	not an actual review	false
20908840	I thought my last d/w was a piece of c**p but this one takes the cake. For example, I'd scrubbed some mugs with cleanser to get out tea stains, before putting them in the d/w.  After the full cycle including Hi Temp optional pre-wash, the cleanser was STILL CLINGING TO THE INSIDES OF THE MUGS.  I pretty much have to completely clean everything before putting it in this d/w.  I used to joke that all it provided was a rinse, but now I see, it doesn't even do that.  Complete rip-off.  If I could give it negative points, I would. 	kriss95	10-27-2015 06:49:19	Performance Defect		No Component Defect	Cleanliness Complaint	Yes		false
86398893	Do not buy.  I bought one and about 6 mo after purchasing it, the buttons stopped working.  It also never fully drains the water out so now you have old stale water sitting in the bottom for the next wash.  Avoid Maytag.  I should have read the comments on google before buying. 	kriss95	10-27-2015 06:49:19	Performance Defect		Button Component Defect	Other Complaint	Yes		false
71112672	We've been renting homes for the past six or so years and had yet to have a dishwasher. This Danby portable is, without a doubt, the most important household purchase we've made in those six years. It's everything that's good and bad about dishwashers in a format that can be added to an old kitchen where you either can't or don't want to install a standard dishwasher.The only downside (and it's quite minor) is that the manual is lacking. All of the core info is there, but it seems to have been written for a standard model and so there's not much info on the faucet hookup and other functions like the salt system.Special tip: Do some research on the best brand and type of dishwashing detergent to use through something like Consumer Reports. Due to recent changes to environmental laws, the formulas for dishwashing detergents have all been reconfigured and not all brands work as well as others. You'll love this dishwasher a lot more if you have an effective brand of detergent. 	kriss95	10-27-2015 06:49:19	No Defect		No Component Defect	No Complaint	No		false
76577573	We have an apartment in the city but we cook like people with a professional kitchen. I got really tired of dishes and our landlord didn't let us get a built-in.It is larger than you might think. It barely fit under the upper cabinet edge. There are some limitations to dishwashers so as long as you follow the rules, this one works beautifully. I make sure to turn off the water supply after the cycle finishes. Once a week or so, I wash out the filter (it unscrews from the bottom inside), even if there isn't something visible...to help remove residue.I don't put items that are full of food into it. in other words scrape your plates (duh). I can fit 1 or 2 pots into it also, helps get them squeaky clean but they are arranged correctly so that the water can move around. My biggest dinner plates have to go in at an angle and therefore cannot wash a lot of these at once. If that is something you need to do regularly, I would take that into consideration. We are mostly a small household at my place. Once in a while, you can clean out the build-up...I start an empty wash with a 1/3 cup of vinegar and a packet of lemon kool-aid or you could use lemon juice I guess.I use the powdered cascade total (the one that has rinse aid included). My dishes are spotless and literally squeaky clean. 	kriss95	10-27-2015 06:50:43	No Defect		No Component Defect	No Complaint	No		false
51716697	This is the third Whirlpool dishwasher that I have had fail in the last 3 years!  This one failed exactly one month after the warranty expired (Whirlpool didn't even consider extended a courtesy to a loyal customer), the one before that lasted 2 years, the one before that 10 years.Whirpool seems to be in a steep decline in overall quality. I manage rental units and repair/replace dishwashers and appliances all the time, but these newest Whirlpool models are unsatisfactory and unreliable. The no frills, cheap off-brand dishwashers last far longer with no problems.For years Whirlpool was my #34;go to#34; brand for major appliances, but after this series of failures I will be looking for a more reliable brand. 	kriss95	10-27-2015 06:50:43	Performance Defect		Multiple Component Defects	Multiple Complaints	Yes		false
59364108	This is the worst dishwasher I have ever owned--it is always broken. Unless you enjoy washing dishes by hand, do not buy an electrolux dishwasher. 	kriss95	10-27-2015 06:50:43	Performance Defect		Multiple Component Defects	Multiple Complaints	Yes		false
37685596	As usual, I spent a whole lot of time looking for a replacement dishwasher. Looked at a lot of models, and narrowed the choices down to models from Whirlpool, Bosch and KitchenAid.The high end Bosch and Kitchenaid models were great - read nothing but good things (for the most part) about their performance, and they are very, very quiet. But, cost was a factor, and I just couldn't see paying more than one grand for a dishwasher (and some are a LOT more than a grand!).Looked into Whirlpool since they get excellent reliability ratings from the consumer magazine. This model caught my eye since it offered a fully-integrated panel (i.e., the controls are hidden) and some nice convenience features. So far, it has been a top-notch performer.The potscrubber feature works very well, and is identical to the one on the Kitchenaid (not unexpected, since Whirlpool owns Kitchenaid). Love the movable cutlery basket! You can hang it on the door for more room, or put it on the front or side of the lower tray. If loaded properly, silverware comes out clean no matter where you put the basket. If, however, you tend to just toss in forks and spoons and not arrange them, you'll want to put the basket on the lower rack so it gets more direct spray time.The interior is light gray with a tile-type pattern. It's plastic, so it's not as fancy looking as stainless. But, I care more about what the dishwasher looks like from the outside, and the stainless steel outside looks great. It also has a unique feature among hidden control models in that the steam vent is on the front of the machine, and not the top. That's important to keep the steam from hitting the bottom of your counters. Can't figure out why everyone else doesn't do it that way.Many different cycles to choose from including regular, adaptive (which uses sensors to figure out what to do), high temp and sanitary rinse. Lots of nice little touches, such as foldable tines and clips to hold light plastic items so they don't flip over during the wash cycle.Noise levels are very low. No, it is not as whisper quiet as a higher end machine, but the sound level is not at all objectionable.Excellent value - lots of features, works well, looks great, holds a boat-load of dishes, and has lots of convenience features. Can't ask for more than that!&gt;&gt;&gt;&gt;&gt;&gt;&gt;Update June 2010: It's been a year since I've had this, and I'm still 100% satisfied with the machine. I run about 2-3 loads per week and so far I've not had one item not come out perfectly clean. I use an enzyme-based detergent and the rinse-aid. Settings that work for me are adaptive wash with the high-temp option.I usually run the machine after dinner and then unload it the next morning. To save on electricity, I don't use the heated dry. I find that dishes come out completely dry, but plastic items are sometimes damp, especially if it's humid out. Usually the plastic is not damp enough to warrant a towel dry except for a few pieces that I have with a recessed base - enough water collects in the indentation to warrant a quick pass with a towel before putting it back into the shelf.I've tried the sanitizing rinse and that does help dry items a little bit better. I tend to use that only when I have really greasy dishes and want an extra high temp rinse to ensure all grease is gone.Zero mechanical problems so far. Hope this keeps up!&gt;&gt;&gt;&gt;Update March 2012:  Working as good as the day I bought it. Very pleased! 	kriss95	10-27-2015 06:50:43	No Defect		No Component Defect	No Complaint	No		false
18900964	I am extremely disappointed in my Whirlpool dishwasher because it doesn't clean my dishes. There are at least two pieces that need to be rewashed after every cycle, and the rest of them aren't exactly what I would call sparkling clean. I've changed detergents and I rinse most of my dishes before they go in. Shortly after I purchased my dishwasher, I had a repairman in to work on another appliance. He could tell from the sound of the dishwasher that there was a problem with the rinse cycle, so he ordered and replaced that part. It seemed better for a few months, but now the dishes are just unacceptable, even when it's only about 1/3 full. 	kriss95	10-27-2015 06:50:43	Performance Defect		Other Component Defect	Cleanliness Complaint	Yes		false
69411090	I ordered this from Amazon and it arrived today. I decided on this model specifically because I could get a great deal on shipping via Amazon prime. But I wanted to answer a couple of questions that I had before buying the item that I didn't really see answered anywhere else. Hopefully this helps some people.-This unit is great for singles or possibly even couples. I am single but love to cook, I also work a full time job and am going to school full time, so spending 20-30 minutes (Because I let them overflow) a few times per week doing dishes by hand is just impracticable. I was a little worried about what you can actually fit in it, and I don't know what the heck a place setting is, so here is what I could fit in it in one load: One large Frying pan, One Medium Sauce Pan, A couple large drinking glasses, a standard dinner plate (I am guessing 10.5?), a couple of small plastic containers, and a few cooking utensils. I was able to make these all fit by removing the cutlery basket - I figure that I have enough forks/spoons to save them for the next time. So there is a practical expectation of what you can fit. It seemed to clean all of that stuff very good on the normal setting. If I was having company over I may have to run two separate loads, one for pots  pans and one for plates, bowls, glasses, etc.- I am fairly impressed with the quality of this unit. I was a little worried that this would be more of a toy or a novelty item, but it really does work great. It works exactly the same way as a full sized dish washer does, just on a smaller scale. The faucet hookup makes it flexible and easy to install. It was very easy, it took me about 5-10 minutes until everything was up and running.-The size is bigger than I was expecting, I will admit I had assumed that I had plenty of space and didn't measure - Luckily I have about a 1/2 Inch of clearance from under my cabinets and about an inch on every other side - It was a really tight fit, you should not be stupid like me and measure before purchasing.-The unit is pretty loud, pretty comparable with a standard dish washer, I would guess that they have less room for sound dampening with the smaller size. It doesn't bother me but it is something to keep in mind for small apartments if you have sensitive neighbors.Just some other tid-bits:-Unlike some models I looked at, this unit has a drain pump instead of draining via gravity, so in theory you might be able to put this at a lower level than your sink, like under your cabinets. I haven't tried that, but the drain water does come out with substantial pressure.-It comes with the quick connect faucet connector for hooking your drain/input hoses all together. It also has a separate drain hose for permanent installation, the manual says that you will have to supply your own input hose though for permanent installation.-This unit uses a dumping method for the detergent. You put the detergent in an indent on the door and it dumps it when you close it. So there is no sort of Pre Rinse or anything.-It seems to handle pausing the cycle pretty good. Even pausing the unit in the middle of draining doesn't phase it at all. Nice for me because I frequently forget to put things in until the wash cycle is halfway done.-It does have a spot on the door for putting Rinse Agents in (Like Jet Dry, etc), which should help with drying. A nice addition!-Speaking of drying, the unit doesn't seem to have any sort of air or steam drying or anything. It just sits for 15-20 minutes after the rinse cycle and waits for the water to evaporate to dry the dishes. Works great for glasses, plates, pans, etc. Not so great for plastic, which doesn't retain heat as good, but this seems like the case with a lot of dish washers, I can deal with it.-The unit claims to use a max of 1280 watts (1200 for the heating element), and 2.5 Gallons of water per cycle. The Normal Cycle lasts 90 minutes, and the Heavy cycle lasts about 120 Minutes, Light is around 40 minutes.All in all, I am very satisfied with the unit, and the awesome deal on Amazon prime shipping. I also purchased the 3 Year Squaretrade warranty just in case. I have no worries that I will need it, but I have heard that these portable units in general are prone to leaking. Again, I am not concerned about THIS particular model, but the additional warranty was just about $20 or so and I have heard great things about Squaretrade. I would definitely recommend this to any singles/couples stuck in an apartment without a dishwasher, and sick of tired of doing them by hand.I will update this review if anything changes.***3 Week Update***I am STILL very pleased with the unit, it has saved me so much time. It is definitely holding up fine, and once you learn how to pack things in there you can easily fit MORE than I had posted in the original review. I am also impressed as you are able to fit full sized cookie sheets and pizza pans in it (Just put them on the very top).After using it for about a month, I would recommend as a tip that you use the Gel detergents over the powdered detergents, as I have noticed that sometimes the powdered detergent can leave residue on the dried dishes. It just seems like the gel detergent mixes better.Other than that, I still recommend this. Of course I will update it if anything else happens. 	kriss95	10-27-2015 06:51:43	No Defect		No Component Defect	Other Complaint	No		false
