DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
66601556	I think it is an excellent price for a smart phone which is able to run most of the important applications on the market. 	sheehan3	10-27-2015 06:11:45	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64969142	When I received the Z3, I liked what I saw. Then after awhile I realized that the speaker was not working. In the following weeks I had to make numerous attempts to contact webtreo about the problem. They did eventually take the phone back and gave me a full refund, but not until I had made several attempts through both email and phone to make this happen. As for the phone, it was great aside from the malfunctioning speaker. The best feature was the mini usb charge plug allowing any mini usb to charge it anywhere. The SD card slot in under the battery cover which is inconvenient for changing it or taking it out. And the buttons were not very satisfactory. Other than that, an all around good phone. I would just suggest if you want to buy one, get it new. 	sheehan3	10-27-2015 06:11:45	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64610484	the product was perfect, in the good packaging (not always like that), on time. Nothing to say more except perfect 	sheehan3	10-27-2015 06:11:45	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64651793	I ordered this phablet only to reciev the wrong color I requested a red one and recieved a black phablet. When I got the phablet in the mail it was damaged. The screen was cracked and the backing on.the phablet.was loose due to.it being glued on to the back.of the phone. Terrible.BUY. Had to pay for my own return label. 	sheehan3	10-27-2015 06:11:45	Complaint	Performance Defect	Hardware	Recall	Hardware	Display		false
64963433	But I got my money after 23 days!!! afterI returned it,  I guess one of those damaged item you get once in a while??? 	sheehan3	10-27-2015 06:13:26	No Defect	No Defect	No Defect	Recall	No Defect	No Defect		false
56205877	I just purchased this phone and it is by far the best phone I have ever owned. There are many reasons:1) Love the physical specs and how it fits in my hand. The 920 is very sturdy, and at 6.5 ounces, I actually like the weight of it. Some folks say it is too heavy, but I think it is just right.2) The Windows Phone 8 OS is fantastic. It allows for the most personalized home screen experience, much more than the IPhone or Android, which both seem cold in comparison.3) Kids corner is great for folks with kids. It allows you to have a 'kids' section that allows them to play games, listen to music, whatever you decide to allow. As a parent of yound kids, this will be fantastic for long car rides. They can't get into any of your mail clients or send texts.4) The camera is the best out there for smartphones, with an 8.7 megapixel Carl Zeis lens, with Pure View technology. Couple that with Optical Image Stabilisation and a 4.5 inch gorilla glass screen, the pictures and video are amazingly clear, especially in low light conditions. My kids play sports and it takes amazing action shots.5) Dolby sound lets me listen to music in style.6) Windows Phone 8 has plenty of apps, inclusing 46 of the top 50 best selling apps today on Android and IOS.7) Too many others to mention:)I just love this phone! Great job by Nokia and Microsoft for teaming up to make a best in class phone.  The biggest issue is it appears hard to keep this phone is stock. If you try this, you will love it. 	sheehan3	10-27-2015 06:13:26	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65345676	I PURCHASED THE DROID 3 AS AN UPGRADE FROM THE LG ALLY. I LOVE THE PHONE. I NEEDED SOMETHING THAT WOULD WORK WITH THE PAGEPLUS SERVICE AND WAS HAPPY TO FIND ONE ON AMAZON. PHONE WORKS WELL. 	sheehan3	10-27-2015 06:13:26	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64911296	I changed my S3 for this S4 mini and don't regret is a great phone, fast, small, handy and beautiful 	sheehan3	10-27-2015 06:13:26	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66967123	DONT BUY THIS PHONE IT IS A RIPE OFF THE BATTERY DIES WITH IN 2 HOURS AND YOU CANT HEAR S***! 	sheehan3	10-27-2015 06:13:26	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
66033224	I ordered this phone from Wireless everything and i am very satisfied with this order/product. i was skeptical when i ordered this phone but (Wireless Everything) is a legit company with some nice products... i will be shopping with them for other things. 	sheehan3	10-27-2015 06:14:43	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66129389	This phone is pretty cheap quality. It lets you listen to music while you do other things like text, but the catch is every time you hit a button or change screens the music skips. Its slow when texting, even without playing music in the background. Its very slow to send picture messages. I know no phone can send a pic message as fast as a regular text, but my old LG Octane was much faster. I like the design and features and just how the phone is set up in general, but its slow and glitchy which pretty much ruins it. I wish I hadnt broke my Octane, I dont think I can handle this phone for 2 years. 	sheehan3	10-27-2015 06:14:43	Complaint	Performance Defect	Software	No Resolution Specified	Applications	Software		false
64573545	I have a Droid 4 and i haven't had any problem. The battery last a long if you turn off the Wi Fi. 	sheehan3	10-27-2015 06:14:43	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65662074	I cant think of having another phone, very fast and very well made, the camera is stunning,it has GPS and GLONASS! Incredible phone !!!!!! Thanks GOOGLE!!!!!!!!!!!!!!!!!! 	sheehan3	10-27-2015 06:14:43	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65648144	Perfect condition. .arrived before time and works great..couldn't of asked for a better product...I would recommend this to anyone to get 	sheehan3	10-27-2015 06:14:43	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64211848	excellent very good phone I'm not complaining mub good screen and quick to start using this technology is ideal you can download multiple aplicasiones 	sheehan3	10-27-2015 06:16:28	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
18625653	Pretty sweet looking and feeling phone actually.  But, it breaks sooo easily.  The screen of the phone extends all the way around the corners of the phone, so if you drop it on the #34;corner#34; of the phone, you are actually dropping it on the screen and it will shatter.I had insurance so i had the opportunity to break this phone 4 times.1) slid off the roof of my car while parked on a steep incline (really only a 5 foot drop)2) stepped on it while trying to remove my pants (it was in the pants pocket)3) pushing a door open with my hip as I was holding a large object (phone was in my pocket)4) tackling a guy who tried to steal it.Needless to say, Asurion no longer lets me enroll in their phone insurance plans hahaYou may be less reckless than me, but I HIGHLY recommend getting a case for this thing as it is fragile.Then again, the only reason to get this phone is for the sleek design, which a case will ruin, so just don't get it. 	sheehan3	10-27-2015 06:16:28	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
66513203	The phone is decent, especially considering the price. The screen did crack already as I dropped it the other day, and only dropped it about a foot. Maybe a flip phone would have been better, but so far, the phone has worked fine. No complaints. 	sheehan3	10-27-2015 06:16:28	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
64974324	HSPDA+ is fast on T-Mobile. Camera is awesome and takes beautiful pictures. The display is sharp and bright. The phone is a good size in my hands, Sony makes great phones that rank up there with the most popular brands. 	sheehan3	10-27-2015 06:16:28	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66394009	I am very impressed with the service and the phone seems to work very well. 	sheehan3	10-27-2015 06:16:28	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64322153	I love this phone it is excellent in everything except the memory 4 GB only in the Indian version 8 gigabytes purchased from Amazon India 	sheehan3	10-27-2015 06:17:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65662303	It's exactly  what I was looking for. Nice and simple.  I would recommend this to anyone looking for less technical. 	sheehan3	10-27-2015 06:17:33	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64435497	After I read this consumer alert, no way will I use Strait-Talk. Read and decide for yourself.Buyer BewareA good number of Straight Talk customers reported to Newsbeat Epicenter a variety of horror stories in conjunction with this cellular company. So Newsbeat Epicenter ordered the Samsung Glaxy Proclaim/Gingerbread 2.3 and the Samsung Galaxy Precedent Gingerbread 2.3 to experiment with. First of all the Android 2.3 is pretty amazing plus there are over 600,000 apps you may be interested in with many of them free of charge and others mighty low cost.However, unboxed, these Straight Talk handsets claim unlimited talk, text and data. As it turns out the talk and text have been unlimited with the Unlimited $45 load card. However, during our experiment our data slowed down to nearly nothing on both handsets in 3 week period of time. And when our techs called Straight Talk they claimed we used too much data so they drastically cut our speed way down. Straight Talk provided that the data is not at all unlimited as they claim. Well they refused to give us back our surfing speed and we were told we would not get back to normal until we renewsed our so-called Unlimited service the next month. So we did renew and our surfing speed went back to normal for a few hours then both handsets were deactivated because we used too much data. The one handset was reactivated yet we were warned about data abuse. The other handset was locked down entirely and we were told that phone could never be activated again by Straight Talk nor any other cellular company. By the way they charged us $53.08 yet deactivated our service about 12 hours later. We are seeking a chargeback of that money but have not received it as of yet. And we will not be receiving our money back for the expensive handset they locked down.So buyer beware! There is a catch to the Straight Talk unlimited data 	sheehan3	10-27-2015 06:17:33	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
64950632	Originally when I received this phone, I was having problems with the charging and it holding its charge. Seller understood the problem and sent a replacement and the replacement phone so far is doing an amazing job. Very happy. Only downfall is that there isn't a microsd slot. Other than that I'm satisfied. 	sheehan3	10-27-2015 06:17:33	Complaint	Performance Defect	Hardware	Recall	Hardware	Ports		false
65399795	Do not buy this phone, I purchased it when it first came out and it has been nothing but trouble. marginal reception, terrible blue tooth, HP is supposed to upgrade the bluetooth still waiting.  proccessor is slow, camera colors very muted super low contrast. I purchased the extended battery for $99.00( which you need) It just died after 5 months HP will not replace. this is the worst PDA I have owned. 	sheehan3	10-27-2015 06:17:33	Complaint	Performance Defect	Both	No Resolution Specified	Operating System	Camera		false
64414198	I brought this phone for my nine yr old and it worked fine I was impressed by the packaging and very happy...Then just yesterday when the battery went dead the whole phone went dead NOTHING!!!! I am a lil disappointed because she really liked this phone and the color was just perfect....SORRY!!! 	sheehan3	10-27-2015 06:19:44	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64944004	This BlackBerry 8520 is most reliable, the features fits perfectly into my everyday use and need..Its the perfect phone for anyone. 	sheehan3	10-27-2015 06:19:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
21176622	Phone is fast, easy to use and it JUST WORKS!  No problems whatsoever with this phone.  Call quality is fantastic, reception is great.  Surfing the internet with the DNA is better than any other smartphone I have seen, not only due to the 5-inch screen but also the browser seems more like a 'real' browser than other smartphone browsers.  I don't know if this is something HTC is doing right, or just standard Android 4.1.1 browser - either way, it rocks!One of my fears in getting the DNA was aftermarket support.  This isn't one of the best-selling phones, so I was afraid that accessories like cases, screen protectors, etc. might be hard to come by.  I've had no problem finding accessories, they seem to be plentiful online and at the Verizon store, at least.I'm very happy with my DNA. 	sheehan3	10-27-2015 06:19:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64332562	For the money, this is really a nice little phone.  It takes a little getting used to, but I really like it. 	sheehan3	10-27-2015 06:19:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64789121	Some fonctions not working such as the memory card and the power button come out. I'm not happy about  the watch 	sheehan3	10-27-2015 06:19:44	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Enclosure		false
65923669	Great features and runs on Gingerbread OS. I'm envious that my provider doesn't offer this phone. There's not a better entry Android phone available anywhere! 	sheehan3	10-27-2015 06:21:34	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66755905	VERY GOOD PRODUCT I LOVE AND I RECOMMENDED IT. VERY USEFULL AND INTERESTING .I HAVE IT ONE YEAR AND I STILL LOVE IT 	sheehan3	10-27-2015 06:21:34	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64653798	It's a good cell. I sold to one of my friends, he was in love with this phone.If you like buy it!!! 	sheehan3	10-27-2015 06:21:34	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64913442	This phone is awesome!! The only problem is there are not many phone cases u can get for it. Other than that its great! 	sheehan3	10-27-2015 06:21:34	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64914900	I was so excited to purchase this phone.I have had this phone for 11 months now and cannot wait til may 1st to be able to say goodbye to this phone. Within months, it started to lag really bad. Recieving texts to the phone are when it wants to recieve them. sometimes it is 10 to 12 hours before I get them. Constantly having to remove battery and do hard resets on the phone. all of these phone providers need to really do something for their customers who purchase these faulty phones especially when they know they are faulty. I will never purchase a samsung product ever again. 	sheehan3	10-27-2015 06:21:34	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64672474	we are extremely happy with the HTC 1 M7 it does everything it says it does, I am a complete novice to these sort of phones and I find it very easy to use, the camera is producing the best and clearest photos, a friend just bought a new IPhone 5 because she was told it is the phone to buy for the best camera and when she saw the pics on ours she realized she bought the wrong phone, the HTC 1 M7 is top quality 	sheehan3	10-27-2015 06:23:06	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65711244	We love this device...so far it's working very well and we connected it to a Net10 prepaid network.....the internet, works great ..and it's fast.  I like it so much that I will be ordering another for myself tomorrow! 	sheehan3	10-27-2015 06:23:06	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
88651673	This is a basic touch screen phone....it has a long antenna inside the phone that can be pulled out.....the call carity and connection is great....also because the antenna can be adjusted, the radio function works well....I was impressed with the quality, considering its cost of $49.... Great for a first phone I think....or a phone for a kid...mind that only mp3 songs can be listened to on the phone....and the camera picture quality is not great....but can be used to access the Internet.... 	sheehan3	10-27-2015 06:23:06	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Camera		false
66742774	El celular n8 de nokia esta espectacular con esa camara de 12 megapxles y una navegacion  muy rapida lo convierte en uno de los mejores celulares que he poseido y eso es todo lo que les uedpo contar saludos desde ecuador 	sheehan3	10-27-2015 06:23:06	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65374824	Apps crash often. Battery barely holds an charge for 8 hours, with minimal usage. Never will buy from HTC ever again... Droids is leagues ahead of them in terms in quality. Will never buy HTC ever again. 	sheehan3	10-27-2015 06:23:06	Complaint	Performance Defect	Software	No Resolution Specified	Applications	Software		false
64756485	Bought this for my father. Even though, this phone was released two years ago, it is an excellent value. It is fast and responsive. Camera takes decent pics. Motoblur could be annoying, but it can be removed once you root your phone.I like: screen, speaker, battery life (it is much better than HTC phone i have), call clarity.I don't like: it can take a little while to insert charging cable. 	sheehan3	10-27-2015 06:24:37	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Ports		false
65922016	This is a very good product for the basics (phone, basic messaging and internet browsing). If you're searching for a powerhouse this is not the cellphone for you, consider paying a little more for this. It has a very decent screen, its browser is very fast and it has the advantage of downloading tons of android apps. I am a formerly blackberry user and was looking to get rid of that crappy brand. I can say im very glad with the android experience and highly recommend this product for you. 	sheehan3	10-27-2015 06:24:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64610098	It works smoothly and all features are expected as I'm using one of the two that I ordered..Some reviews complained that it could accidentally dial 911 that did happen to me once so far. when it was in my pocket without any action from me even it was locked before being taken into my pocket. 	sheehan3	10-27-2015 06:24:37	Complaint	Performance Defect	Software	No Resolution Specified	Applications	Software		false
65956336	This unit needs to be sold to someone who is very familiar with the operating system loaded on the unit.  I had problems from the start. 	sheehan3	10-27-2015 06:24:37	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
66495461	This is my second XT862.  It works great with Page Plus and it's quite reliable.  I only wish it had a bit more RAM. 	sheehan3	10-27-2015 06:24:37	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64668912	The phone works very well, but I feel kind of disappointed because the phone came without north american charger format, also the phone must came with 8GB micro SD card inside as is discribed in blackberry web page, but it doesn't. 	sheehan3	10-27-2015 06:26:57	Complaint	Unable to Use	Hardware	No Resolution Specified	Hardware	Ports		false
65036619	only i miss a larger screen, but mainly is that its software could not be updated, it brought a chess program to edit and save chess games. pgn, not a program to play games, lacks support in your software, especially your operating system.solo le falto una pantalla maacute;s grande, pero principalmente es que su sofware no pudo ser actualizado, no trajo un programa de ajedrez para editar y guardar partidas de ajedrez en .pgn, tampoco un programa para jugar partidas, carece soporte en su software, especialmente de su sistema operativo. 	sheehan3	10-27-2015 06:26:57	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
64671126	I love love love My new phone. Its large its easy to see and very sturdy. The quality of the photos on the camera is really good. Will update later on the other features . Great phone and yes I will buy again from this seller. Fast delivery as well. 	sheehan3	10-27-2015 06:26:57	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66935656	es un buen teleacute;fono, ZTE es una buena marca cuando se trata de moacute;viles,  acaacute; en Venezuela un compantilde;ero lo tiene y le funciona bien,con sus dos lineas, yo oferte por uno estoy a la espera de que me lo enviacute;en, no tiene nada que envidiarle a otros Smarphone. 	sheehan3	10-27-2015 06:26:57	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65250240	It did everything that it claimed to do until I forgot to bring the charger with me. It went completely dead and never came back on for more than 5 seconds. I tried and tried but it would only come back on for 5 seconds after I unplugged it from the charger. I enjoyed it for only two days.  Had to return it.I ordered a different one Called the Avatar on some sites and called something else here but came in an Avatar box........It was missing wall charging plug. I overlooked that but and set it up.  I had poor reception. Put a working SIM in it made a call from another phone sitting next to it...it didn't receive the call. It only made and received calls sometimes. The SIM wasn't the problem because the sim worked in every other locked and unlocked device just fine. The watch had a problem.  Returned it.Ordered the ROCK watch phone after reading and watching reviews all over the net. I have my fingers crossed. 	sheehan3	10-27-2015 06:26:57	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
65091488	I was expecting a good phone and got a great one. First touchscreen phone i have had that has comparable battery life to my old blackberry. 	sheehan3	10-27-2015 06:28:58	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65330244	This stopped working just after the return window expired. I had the phone for one month. The touch screen was too sensitive, several buttons are pushed while I'm talking on the phone. Now it only turns on when its plugged in. 	sheehan3	10-27-2015 06:28:58	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
65351252	I have one of these which I just de-activated and transferred service to a samsung T101g.  Tracfone provides excellent service, and by using Tracfone Wireless support on Facebook, you can take care of almost all of your phone issues.  The transfer of service took about 15 minutes and 3 emails, and it was done.  About the Motorola phone....it just wanted to be hooked to the outlet for recharge far too often.  With only light texting, and hardly any voice use, I could usually go only 2 days without having to recharge it.  I also found it a bit heavy and bulky to carry in my shirt pocket.  The Samsung T101g is just perfect for that.  One other thing.  I found the flip feature a pain in the butt when you're busy and have only one hand available to quickly open your phone.  A candy bar phone is much better for that.  So...in short...good phone, heavy on the re-charge, and a great company.....make sure a new phone you purchase will operate in your zip code....some won't.  Just contact tracfone to make sure. 	sheehan3	10-27-2015 06:28:58	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
66021298	El teleacute;fono llego en buen estado y con todos sus accesorios, lo uacute;nico es que no funciona el 3g con Movistar Venezuela, deberiacute;an colocar mas informacioacute;n en cuanto a las bandas con las que operan.The phone arrived in good condition and with all accessories, only thing is it does not work on 3g with Movistar Venezuela, should put more information about the bands that operate 	sheehan3	10-27-2015 06:28:58	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66833944	Wow, these are the same problems I've been having~~!! My friend got the same phone and he is experiencing the same problems as well! OYE!! One time my sister called me and when I picked up, I got this Hispanic lady speaking to me in spanish. I think we were both shocked....she hanged up first. Every couple of days (if I don't turn my phone off) my phone would flash with no ringtone....the problem is fixed when I restart the phone. I do not plan to return my phone at the moment, but IF the phone should start missing calls, I will definitely return it!!@ 	sheehan3	10-27-2015 06:28:58	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
64776617	I love this phone!! There are only a couple things that slow me down. First, the battery does not keep a good charge if you do anything besides messaging and calling, but I have heard that most smart phones are like that. Secondly, it does not have enough phone storage use. Is there an app that I can download that will give me more storage space? I would like to find a free app, but if it is worth it to pay I will. Can my fellow consumers give me ideas ? I would most appreciate any help you could give :) 	sheehan3	10-27-2015 06:41:43	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
65560099	It was supposed to look 'like new'. it had scratches on the screen and marks on the case. I like the iPhone but this was not as expected 	sheehan3	10-27-2015 06:41:43	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
66026517	This phone seemed like it was taken care of pretty well--only tiny wipe scratches on the screen and it works fine. The only complaint would be that the power supply pictured in the advertisement was a big selling point for me (worth the extra $5), so I was disappointed when I got the little power adapter that takes *much* longer to charge with than the advertised large adapter. 	sheehan3	10-27-2015 06:41:43	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
67004267	I purchased a Samsung T245G and it was so horrible I abandonded it.  It had bad sound quality and unreadable screens  I purchased the LG430G instead which has made me very happy. 	sheehan3	10-27-2015 06:41:43	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
66703056	I've been using it for about a month, so I'm not quite spiffed-up on it. It works great though, clear sounds, nice size, no drop calls, rings long enough so you have time to answer it. My only beef is that the numbers and letters are hard to read.I consider it to be 100% better than my previous Samsung. 	sheehan3	10-27-2015 06:41:43	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
66927982	The Hardware==============Call Quality - Excellent (Typical of all Nokia Phones)The Build Quality - Excellent (Typical of all Nokia Phones)The screen - Good, vibrant, scratch resistant and repels facial grease, IS NOT GORILLA GLASS and is noticeably more fragile.Loudspeaker - A little on the soft sideThe Software==============I have been an avid Windows user since Windows 98, and a Windows Phone user since Windows Phone 7.Windows over the years has gotten more capable and much faster with time. Windows XP to Vista was a little buggy but it worked. Windows Vista to 7 was just a case of slothering Vista in butter and polishing it up to a fine sheen.Windows Phone 7 to Windows Phone 8 has been the experience nightmares are made of. It was basically going from Windows 7 to Windows 95.Windows Phone 7 was an elegant experience for me minus some minor quirks here and there. The most noticeable one was the inability to assign more than one mobile number to any one contact which was rather odd. Others were like not being able to multiselect files or difficulty putting ringtones and audiobooks on the device.They weren't deal breakers and there were some workarounds. That said, everything else in the OS was fully functional. The phones available has very limited storage, most maxing out at 16gbs. However as many figured out, the 1st generation WP7 devices uses MicroSD cards in place of soldered in onboard memory and with a little trick and the right SD Card, could take a 8gb phone and transform it into a 32gb phone. I did it with no problems on my 8gb Dell Venue Pro. Even better, integration with the Zune Desktop Software (ZDS) made syncing music, pictures, podcasts and videos to a lesser extent, a breeze.When i got home, I put my phone to charge, it would ping my desktop wirelessly, fire up the ZDS and start syncing my new podcasts and music automatically to my phone. When I left for work the next morning, everything just worked.Window Phone 8 is nothing like that. With this new OS, expandable storage is natively supported except on my Lumia 820 it doesn't work at all. When i put in my Sandisk 64gb MicroSDXC card, and fired up Windows Media Player to Sync my playlists as I did with my Zune and Windows Phones on the ZDS. (I did this with my old sandisk E250 player back in the PlayForSure days as well)My first thought, Wow this is slow!!Second thought, why is song taking to long to transfer?10 minutes later why is the same song still transferring30 minutes later oh *uck it frozeThen something that never happened on my WP7 Dell Venue Pro happened, my Music and Video app crashed, so did my settings app. On shutting it down, it was permanently frozen on the goodbye screen.I forced restarted it by removing the battery.When i powered it up, the SD Card was missing... I turned off the phone, removed the card and put it back in, powered the phone on and it was still missing. I took the card out and put it in a card reader on the PC. The disc check utility detected an inconsistency on the Card and ran but found no errors. Once it was back in the phone, the phone saw it once more. I tried syncing a playlist again, it transferred on playlist and froze in the middle of another.This happened over and over. Then I quick formatted the card back in exfat on my PC and tried syncing playlists directly to the card without the phone between them. Every song synced perfectly.Once back in my phone, all the songs turned up but... for some odd reason, some songs would turn up with no artist or album information. If i resynced them, or copied them manually, they would then show with the correct info, but then other songs would start doing the same thing, to no fault of the songs themselves because they all worked fine on my Zunes and DVP.Using explorer to drag and drop lots of small numerous files, music and pics mainly, always results in some sort of freezing during copying.In the end I gave up although I was able to do some podcast subscriptions directly on my phone by changing my country to USA so I could have some sort of entertainment on my phone for when I was driving or waiting in line. This is still a problem because when I want to view podcasts on my TV or desktop while I work with my nice sounding speakers... I can't.Over the last 2 days something else has started happening which is doubly annoying. For some odd reason, my music videos and pictures have started duplicating and triplicating themselves.If i plug in the phone and navigate to the directory, there is only one physical file even thought the phone sees 2 or 3 of them.Whats worse is if I delete even one of the duplicates, all of the duplicates including the original are deleted.The Nokia Lumia 820 is a horrible phone===========================================This is coming from someone who has owned only Nokia phones his whole life aside for a Dell Venue Pro and an Ericsson and has been a massive fan of Microsoft's Zune Software and Hardware devices as well as the Windows Phone 7 line of devices.NOTHING works like it ought to and despite how much I loved WP7, I cannot recommend this phone to anyone out there.I cannot even return it for a refund because it was bought in the USA and I live in Trinidad and Tobago.If other Windows Phone 8 handsets give the same problem as this Lumia 820, I recommend avoiding them until Microsoft and the OEM's get their house in order and fix what was not broken in Windows Phone 7.5 to begin with. 	sheehan3	10-27-2015 06:44:20	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
64809647	Connected to my tracfone account easily.  The instructions didn't show all the simple tasks such as message retrevial, contacts set up etc. 	sheehan3	10-27-2015 06:44:20	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
65655809	i bought this phone for less than 2 months then the screen stopped working-blank screen, nothing would appear, however the phone still work. Had it sent in to fix but was not cover under warranty and it would cost me about $120 to fix it. I do not recommend this product because of this and its lousy warranty. My friend who has the same cell phone is also having the same problem. 	sheehan3	10-27-2015 06:44:20	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Display		false
64209204	Stylish phone with lot of features. Sound quality is good, the music player is great too. Long lasting battery.. much better than what i had got with Razr (which was eventually replaced by w600). I would say its a good buy. 	sheehan3	10-27-2015 06:44:20	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64429297	I am delighted with this phone, is very fast, lightweight, easy to handle. And best of all is that I have my two active lines in one phone. 	sheehan3	10-27-2015 06:44:20	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66146190	I ordered two phones and one of the phones did not have an external sim port. Now i cannot return the phone which makes me feel sad. 	sheehan3	10-27-2015 06:46:22	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Ports		false
66473595	Good product. It is perfect for kids and the size is perfect for travelling.I will recommend it for children 	sheehan3	10-27-2015 06:46:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65219590	Very happy with this phone.  The 1st time using a windows phone and have had no problems with it being a unlocked phone 	sheehan3	10-27-2015 06:46:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66897873	I ordered this phone and it came on time and the features it professed to have were indeed there. The battery life lasted about three days or more according to what it was being used for. The radio quality was excellent and one did not have to be searching to find radio signals, the phone did that for you, but using the radio is a feature that diminishes the battery power quite easily. The phone is sturdily built and the quality over all is good, the only two negatives are that the phone needs to be updated with wifi to keep with the times and secondly i did not get to keep this phone long as it was stolen from me at work. I guess i was not the only one loving it, so for those who wish to purchase this, go right ahead just keep it on you at all times. lol 	sheehan3	10-27-2015 06:46:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64351342	I got my phone fast and in great condition. Haven't had a phone with anything; flash works great, camera and speaker works great so there are no complaints on my side. Thankyouu very much for sending me a quality phone whih included a charger and the installation disc. That was WAY more than I expected. I defitntely much more than I paid for and I am extremely pleased with my purchase. I Defitnately recommend purchasing from this seller. 	sheehan3	10-27-2015 06:46:22	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66618779	Good simple to use phone for a first time user. Great value too, easy to load time and minutes to it. Perfect for  kids. 	sheehan3	10-27-2015 06:47:25	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64540875	I purchased this Apple 4s Unlocked about a year ago for twice what Amazon is asking here. I liked the iPhone immensly, I tested the cameras on several models and loaded my music and made clear calls. I especially liked the #34;tightness#34; and stability of the OS system. I belive I can say, a game has not crashed for an unknown reason, or did I ever lose any information. 	sheehan3	10-27-2015 06:47:25	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66322130	The product was received, well packed, and was delivered sooner than expected.  The product was in excellent condition, and it performs as expected.  I purchased this as a gift for a friend, and she is very happy with it.  I recommend this product for anybody. 	sheehan3	10-27-2015 06:47:25	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
